time/other,Port1,Port2,Port3,Port4,Port5,Port6,Port7,Port8,Port9,Port10,Port11,Port12,Port13,Port14,Port15,Port16,Port17,Port18,Port19,Port20,Port21,Port22,Port23,Port24,Port25,Port26,Port27,Port28,Port29,Port30,Port31,Port32,Port33,Port34,Port35,Port36,Port37,Port38,Port39,Port40,Port41,Port42,Port43,Port44,Port45,Port46,Port47,Port48,Port49,Port50,Port51,Port52,Port53,Port54,Port55,Port56,Port57,Port58,Port59,Port60,Port61,Port62,Port63,Port64
0.002,-13.3095,-144.4671,-8.7578,-9.6712,-9.2788,-11.5302,-14.0814,-15.9855,-19.0097,-17.1215,-18.5766,-21.3857,-15.8475,-17.9623,-20.1399,-24.8319,-40.1182,-26.1128,-24.1785,-15.778,-17.6108,-17.5224,-18.6635,-5.3285,-2.9217,-8.3133,-2.8798,-7.2234,-1.8675,-3.3692,-10.2211,17.3588,-6.7954,-0.56343,-2.3701,-6.3645,-3.1652,-4.424,-2.8907,-4.998,-5.6348,-3.529,-5.2031,-9.1866,-4.2105,-2.7569,-3.6026,-3.5024,0.50962,1.2359,-4.5498,-5.4793,-3.2721,-5.11,-7.121,-3.7403,0.49754,-1.8939,-0.11235,-1.8782,-5.1977,-1.5499,-1.9568,-3.2619
0.004,-14.134,-144.7479,-8.7744,-10.1287,-10.0684,-11.7249,-14.3503,-15.235,-19.3457,-16.8171,-18.178,-21.2515,-16.5254,-17.056,-19.9031,-24.4676,-40.6714,-26.2622,-24.413,-16.4219,-18.0189,-17.6909,-18.6671,-4.8782,-3.3728,-7.9625,-2.7674,-6.9474,-1.8835,-4.2332,-9.8541,17.411,-6.2145,-1.0182,-2.2008,-7.7298,-3.0221,-5.0959,-3.4612,-5.8843,-3.8058,-2.529,-3.8807,-9.9977,-3.8726,-2.9394,-3.4594,-3.4905,0.29956,0.8137,-5.2771,-6.9207,-3.1344,-4.8505,-6.7905,-4.9304,-0.162,-2.2196,-0.75427,-2.4574,-5.2349,-2.1779,-1.4027,-3.4815
0.006,-13.2449,-144.4615,-7.3918,-9.5421,-9.0667,-11.2989,-14.4015,-15.8424,-18.2846,-16.5839,-17.96,-21.5427,-17.0048,-16.3765,-20.3245,-23.6055,-40.822,-25.6185,-24.5932,-16.5209,-17.3082,-17.9577,-18.6693,-4.9841,-2.148,-8.1616,-3.1301,-6.7569,-1.8407,-3.8672,-10.0228,16.7375,-6.5414,-0.58983,-1.9841,-7.245,-2.3027,-5.2814,-3.2274,-5.5883,-2.7633,-2.564,-3.7841,-9.3603,-3.5062,-2.7816,-2.4794,-3.6138,-0.099966,-0.28921,-5.5613,-6.0378,-3.2573,-4.4057,-6.6832,-4.3975,-1.084,-1.5053,-0.93288,-2.1136,-5.3205,-1.5795,-1.7721,-3.619
0.008,-12.8303,-144.42,-8.111,-8.8726,-8.8271,-11.4299,-14.3766,-15.529,-18.3659,-17.7305,-18.2576,-20.8838,-16.475,-17.1475,-19.6163,-23.4139,-40.8988,-24.9999,-25.0199,-15.6849,-17.462,-18.0172,-18.784,-4.4446,-2.5061,-8.5045,-3.0156,-6.6157,-3.1306,-3.2387,-10.7377,16.7337,-6.8597,-0.81159,-3.2214,-6.6216,-1.8409,-5.4775,-2.5758,-5.582,-3.9441,-2.7697,-4.9637,-9.3677,-3.4562,-2.5652,-2.3824,-4.4778,-0.085505,-0.63688,-5.368,-5.8535,-2.8294,-5.0725,-6.5029,-4.0903,-0.87416,-1.4675,-1.4933,-2.5623,-5.3936,-1.0199,-2.0896,-3.76
0.01,-12.9735,-144.3705,-8.4139,-8.6542,-8.8753,-11.105,-14.09,-14.4503,-18.4162,-18.2744,-18.5896,-20.7379,-16.062,-16.4992,-19.1819,-24.32,-41.4513,-24.9661,-25.0288,-15.0242,-17.7596,-17.5138,-18.8859,-4.1617,-3.5653,-8.9811,-3.0206,-6.6934,-3.6266,-3.7202,-11.3862,17.2614,-6.5948,-0.61546,-3.9943,-7.0006,-1.6954,-5.3178,-2.603,-6.3406,-4.3739,-3.4708,-5.4143,-10.3201,-3.4047,-2.5445,-3.2224,-3.7731,0.46471,-0.53938,-5.0531,-6.1175,-2.3233,-5.6491,-6.2304,-4.0661,-1.1036,-1.7969,-1.2598,-3.0968,-5.1893,-1.5795,-2.3003,-3.3909
0.012,-13.136,-144.1,-6.793,-8.2716,-8.0587,-9.525,-12.8578,-14.2473,-17.3671,-16.8234,-17.182,-19.7784,-15.133,-15.5281,-18.9013,-23.2334,-41.5131,-24.6784,-23.649,-14.9987,-16.8459,-16.9823,-18.8055,-4.7563,-2.6957,-8.8967,-3.2503,-7.1949,-2.6556,-3.9137,-10.9912,17.0604,-6.4808,-0.15914,-3.2071,-7.2792,-2.3965,-5.776,-2.7035,-6.7794,-4.985,-4.3841,-4.9207,-9.9233,-3.4602,-2.0695,-3.3335,-3.1954,0.65115,0.097397,-4.6378,-5.5451,-2.2326,-5.1332,-6.1557,-4.1048,-1.3089,-1.7843,-0.41106,-3.173,-5.5614,-1.5457,-2.3171,-3.5729
0.014,-11.5959,-144.7351,-6.5706,-7.7466,-7.0564,-8.7292,-12.3578,-14.1019,-16.5006,-14.1148,-15.7147,-19.2395,-13.8346,-15.6109,-17.372,-21.9057,-40.2868,-23.6104,-23.0875,-14.2514,-15.8836,-16.7378,-18.3273,-5.0667,-2.1906,-8.2382,-3.2965,-7.4695,-2.7652,-4.399,-10.1275,16.8365,-7.611,-0.30565,-2.3258,-7.003,-2.7836,-5.1201,-2.1611,-6.3207,-5.6957,-4.6438,-4.7771,-9.3297,-3.8559,-2.2703,-3.0379,-3.6197,0.84522,0.59764,-5.0515,-5.3802,-2.1692,-4.9838,-6.3917,-4.2821,-0.43575,-1.469,-0.66159,-3.3446,-5.2974,-1.3963,-3.0595,-4.0455
0.016,-10.5257,-145.2538,-7.4512,-8.2605,-7.8769,-9.5653,-13.3447,-14.7715,-16.5833,-14.4542,-17.2944,-21.3999,-13.7506,-16.3906,-17.7772,-22.8958,-39.6597,-24.0914,-23.0816,-14.9383,-15.4827,-17.1939,-17.6404,-5.4503,-2.3526,-8.5861,-4.3704,-7.8967,-2.933,-3.6069,-10.0346,17.6657,-7.982,-0.41291,-2.1929,-6.3765,-3.3973,-5.0967,-1.6229,-6.1628,-4.8887,-4.0394,-4.6739,-9.6356,-3.4086,-2.4012,-3.156,-3.4492,0.024837,0.13849,-4.4715,-5.5188,-2.249,-5.1515,-6.634,-3.7557,-0.30262,-1.694,-0.67269,-2.9567,-4.5503,-1.5802,-2.386,-3.5496
0.018,-12.4998,-144.6011,-9.3318,-10.1558,-8.5476,-11.7007,-14.368,-16.4218,-18.2032,-18.1666,-19.6674,-22.3909,-15.1605,-17.264,-19.837,-24.1857,-39.9962,-25.2397,-25.0996,-16.1214,-17.2135,-18.3614,-18.0032,-5.4025,-2.4421,-8.5296,-4.8219,-7.9794,-2.8945,-3.0114,-10.157,17.7233,-7.3252,-0.7892,-1.8812,-6.5707,-3.0237,-5.6316,-1.5939,-6.805,-4.0035,-3.1261,-5.1502,-10.1746,-3.1017,-2.215,-3.4297,-3.9724,-0.87849,0.062569,-4.6268,-5.1189,-1.9995,-5.2002,-7.067,-4.266,-0.69593,-1.9879,-0.72087,-2.4266,-5.2166,-0.76474,-2.0917,-3.4405
0.02,-12.9766,-144.3609,-9.2077,-9.7111,-9.2473,-12.3733,-14.32,-16.2414,-19.3619,-19.8262,-19.4134,-21.8591,-16.8231,-17.271,-20.2806,-24.3569,-40.6918,-25.9341,-25.7482,-16.4532,-19.299,-19.1066,-19.225,-4.8289,-2.8826,-8.5467,-4.211,-7.0415,-2.6861,-4.405,-10.9344,17.4463,-7.1217,-1.0094,-2.4002,-6.8262,-2.418,-5.0708,-2.3395,-7.3068,-4.1723,-3.1002,-5.1345,-10.13,-3.4856,-2.6445,-3.2459,-4.2461,-0.25673,0.29456,-4.8692,-5.6477,-1.4597,-5.2537,-6.8159,-5.0788,-0.92833,-1.5489,-1.0189,-1.9266,-5.6007,-0.89515,-2.9177,-4.0151
