time/other,Port1,Port2,Port3,Port4,Port5,Port6,Port7,Port8,Port9,Port10,Port11,Port12,Port13,Port14,Port15,Port16,Port17,Port18,Port19,Port20,Port21,Port22,Port23,Port24,Port25,Port26,Port27,Port28,Port29,Port30,Port31,Port32,Port33,Port34,Port35,Port36,Port37,Port38,Port39,Port40,Port41,Port42,Port43,Port44,Port45,Port46,Port47,Port48,Port49,Port50,Port51,Port52,Port53,Port54,Port55,Port56,Port57,Port58,Port59,Port60,Port61,Port62,Port63,Port64
0.022,-28.031,-133.1756,-26.4271,-27.7704,-28.4227,-32.9499,-43.1091,-49.9646,-54.9431,-56.6538,-64.164,-64.1577,-65.9621,-71.7782,-81.1806,-93.2173,0.78671,-96.9103,-90.9239,-78.1548,-73.7332,-69.7056,-53.871,-5.2753,-1.9153,-8.4323,-3.2163,-7.5362,-2.2782,-3.8245,-29.9899,61.7004,-6.8325,-0.99293,-1.9522,-5.4599,-2.8637,-4.9741,-2.4129,-6.0287,-4.7549,-2.4688,-3.5243,-8.2448,-4.113,-2.8098,-2.7844,-3.5095,1.1314,0.67675,-4.3487,-4.7392,-2.3493,-4.8775,-6.9479,-3.4427,-0.47756,-1.573,-0.40772,-2.5453,-5.4179,-1.2374,-1.8638,-3.1625
0.024,-28.0084,-133.7835,-27.0282,-29.8189,-29.6013,-34.0981,-43.9176,-50.2811,-56.2791,-57.2536,-65.0956,-64.443,-67.0821,-73.4073,-81.6436,-93.72,0.36462,-97.8222,-93.0836,-77.9237,-74.407,-71.6452,-51.7324,-5.17,-2.7584,-8.6201,-3.0283,-6.7489,-2.4302,-4.4201,-30.0224,61.0887,-6.549,-1.5398,-2.3889,-5.9391,-3.9314,-4.7133,-2.5626,-6.2028,-4.4654,-3.3452,-3.9038,-8.442,-3.6673,-2.7219,-2.0674,-4.1413,0.93782,0.65517,-5.444,-4.3228,-2.0924,-5.1583,-6.9917,-3.2198,-0.90398,-1.4092,-1.0715,-3.46,-5.1598,-1.7697,-3.1396,-3.2236
0.026,-27.7319,-133.7092,-27.0432,-29.9036,-30.2278,-34.3834,-44.1612,-49.9786,-56.2252,-58.5988,-65.0588,-64.5956,-66.6157,-73.7143,-81.7753,-93.7082,-0.19914,-97.6017,-92.1347,-78.0039,-74.7602,-70.9288,-53.2395,-4.4081,-3.4244,-8.7141,-3.1152,-6.8575,-2.3488,-4.2842,-29.4028,62.5395,-7.3401,-0.37392,-2.3857,-5.6743,-3.7323,-5.3836,-2.3317,-5.7428,-3.9184,-3.7371,-5.6016,-8.9658,-3.2621,-2.0844,-2.7327,-3.7748,1.1284,0.41096,-5.5174,-4.9863,-1.9953,-4.2673,-7.6224,-3.4039,-0.82413,-1.3929,-1.171,-3.5408,-4.8426,-1.5205,-3.6889,-2.8134
0.028,-27.4756,-134.3219,-26.1286,-27.0591,-29.7714,-33.4705,-41.0286,-47.1204,-55.7993,-58.1554,-63.0837,-61.4576,-66.1165,-71.9168,-79.666,-91.3355,0.088793,-97.3835,-89.5698,-77.4113,-74.1189,-69.2399,-53.4241,-4.5177,-3.0601,-9.4459,-3.9574,-7.1861,-2.2433,-3.917,-29.4974,63.1912,-7.3365,-0.28731,-2.6432,-5.2023,-2.049,-6.1095,-1.4835,-5.9169,-4.7285,-3.1467,-5.4205,-9.347,-3.7984,-2.4914,-3.4958,-3.5324,1.1596,0.19397,-5.86,-5.2506,-2.2013,-4.68,-7.1897,-3.781,-1.5263,-0.81545,-0.39134,-1.82,-4.4459,-1.1583,-2.776,-3.1079
0.03,-24.1485,-134.3929,-25.0397,-27.7114,-27.0811,-30.6745,-39.8138,-48.518,-54.1699,-55.7131,-61.1493,-62.4788,-63.5058,-69.2633,-78.1445,-91.9295,0.80931,-95.8302,-89.5743,-76.4952,-71.8352,-66.6923,-53.2417,-4.8773,-3.3355,-8.4932,-4.3968,-7.4968,-1.9946,-4.1257,-29.5475,63.1328,-6.9669,-0.92635,-3.0482,-6.0363,-2.0419,-4.7158,-1.5614,-6.2691,-4.7005,-1.8526,-3.8972,-9.2476,-3.5418,-2.732,-2.8322,-3.2524,0.73735,0.36216,-5.4638,-5.0806,-2.1237,-4.7344,-6.4418,-4.0661,-1.2234,-1.2676,0.66159,-1.2628,-4.8855,-1.152,-1.8265,-3.198
0.032,-26.6047,-133.7196,-28.0205,-32.5205,-30.8581,-34.3614,-46.0258,-54.0333,-56.9836,-59.4108,-65.4544,-67.5684,-66.7128,-73.9226,-83.3654,-96.46,0.38273,-98.9568,-93.9334,-79.146,-73.9423,-70.6011,-57.6479,-4.9797,-3.0686,-7.9762,-3.5886,-7.0089,-2.4244,-4.0048,-29.6103,64.516,-5.9559,-0.89512,-3.2186,-6.266,-3.4027,-4.8376,-2.2037,-6.4359,-5.3406,-2.2995,-2.5699,-8.6666,-3.8881,-2.153,-3.0132,-3.0492,0.58947,0.053733,-5.1851,-4.7898,-1.9326,-4.4617,-7.2852,-3.9361,-0.75632,-1.8354,0.53389,-2.4991,-4.742,-1.2063,-2.4911,-3.5046
0.034,-30.1172,-134.0151,-27.0005,-28.2063,-32.8597,-35.2663,-44.8269,-50.4432,-60.146,-59.8215,-64.8203,-63.5909,-70.7501,-74.7772,-82.9871,-93.6641,0.17245,-99.2716,-92.2764,-78.8421,-76.9592,-72.0383,-54.932,-4.4313,-2.5934,-8.7034,-4.542,-6.6574,-3.2636,-3.9305,-28.8785,64.9878,-6.1671,-1.5302,-3.3961,-6.0913,-3.4266,-5.8245,-2.2311,-5.8194,-5.3498,-3.1283,-3.229,-8.9012,-4.302,-2.0265,-3.2153,-2.9922,-0.33055,0.085788,-5.7177,-4.7183,-2.6978,-4.9543,-7.4406,-3.6898,-0.63953,-2.1845,-0.60596,-2.9153,-4.6548,-1.6151,-2.7457,-3.7068
0.036,-26.5493,-134.1062,-24.4933,-25.856,-27.9085,-30.9817,-41.4407,-48.5351,-55.2557,-56.8802,-61.9551,-62.0393,-65.9384,-70.554,-80.0181,-91.3371,-0.19084,-96.083,-90.2733,-77.9565,-73.4907,-68.9819,-53.0556,-4.825,-2.5891,-8.5649,-4.238,-7.3262,-3.2542,-3.1036,-29.1628,62.9676,-7.4269,-2.4419,-2.2739,-6.6838,-3.2531,-4.6849,-1.848,-5.7436,-4.5479,-3.2476,-3.984,-9.0744,-4.441,-2.3619,-2.3558,-3.3181,-0.15295,0.30976,-5.075,-4.7239,-2.5874,-4.6,-6.5468,-4.1186,-0.61318,-2.2587,-0.65348,-2.6921,-4.8074,-1.4089,-2.3525,-4.129
0.038,-25.6317,-134.3259,-26.1182,-29.419,-27.8777,-31.2347,-43.6075,-50.532,-55.1763,-60.2434,-64.0244,-64.2984,-64.9591,-71.9897,-81.0843,-93.5752,-0.81866,-98.0463,-92.1369,-78.5957,-73.1345,-70.0096,-51.6635,-5.6312,-1.8691,-9.0746,-3.4063,-7.3676,-2.7277,-3.1065,-30.3886,61.0618,-7.2844,-1.8718,-2.4618,-5.7381,-3.7928,-5.0895,-2.3164,-5.8825,-5.5939,-3.2251,-4.0106,-9.4829,-4.3442,-2.7427,-1.5221,-3.4844,0.64665,0.21349,-5.4499,-4.9848,-2.488,-4.8392,-6.1132,-3.9425,-1.2121,-2.0126,-0.40844,-2.4866,-4.0851,-1.457,-2.3863,-4.3497
0.04,-27.354,-134.6789,-25.9147,-26.5562,-29.9203,-32.177,-42.9998,-49.7113,-57.6753,-60.9791,-64.3265,-63.6961,-67.0003,-72.115,-80.9649,-92.9931,-0.29712,-99.1058,-91.9191,-77.3479,-74.6343,-71.2054,-50.3274,-4.9855,-2.2084,-9.4295,-4.4274,-7.1397,-2.063,-4.7086,-30.4639,62.7347,-6.8267,-0.46048,-2.7265,-5.8498,-2.9879,-5.0088,-3.0995,-5.234,-5.4157,-3.8179,-3.5523,-8.7993,-4.1002,-3.0572,-2.6269,-3.3624,0.77318,0.54565,-5.6605,-5.3707,-2.2937,-4.8512,-6.4275,-4.2713,-1.0019,-1.911,-0.89034,-2.6408,-4.0844,-1.8565,-3.1523,-3.5401
0.042,-27.9586,-133.984,-25.6193,-25.9287,-29.7425,-33.8232,-42.8016,-49.7845,-57.2756,-58.6274,-64.3641,-64.3648,-66.9666,-71.1947,-81.5381,-92.2481,-0.011456,-97.817,-91.6871,-78.146,-74.2623,-71.4598,-50.4847,-4.9238,-3.3162,-8.8338,-3.7552,-7.2704,-2.4513,-4.9586,-30.3428,64.2001,-6.2112,-0.14779,-1.7565,-6.8401,-3.0085,-4.1439,-2.99,-5.0423,-4.4711,-5.1262,-3.6342,-8.21,-4.2559,-3.4157,-3.2827,-3.1009,0.85093,1.0361,-5.8036,-4.9536,-1.7211,-4.4353,-7.6949,-4.2309,-0.06619,-2.4314,-0.94084,-3.2082,-5.0543,-1.0327,-2.904,-3.0675
0.044,-26.5525,-134.1317,-24.2738,-26.7909,-28.3964,-33.6091,-41.4131,-47.5273,-56.0665,-56.4377,-62.7333,-61.8931,-66.3352,-71.114,-80.6536,-90.6252,-0.20969,-97.082,-89.8981,-77.9128,-74.3817,-70.5816,-46.8679,-4.6623,-3.2237,-8.504,-3.4476,-7.4404,-3.3349,-4.535,-30.6832,63.8882,-6.8664,-0.59522,-1.724,-6.8576,-3.1925,-4.6502,-2.2866,-5.5423,-5.2664,-4.7601,-3.7897,-9.0247,-4.2011,-2.7967,-3.0006,-3.0048,-0.24443,-0.024452,-5.987,-4.8981,-2.8059,-4.9311,-7.7444,-3.7834,-0.6177,-2.6485,-5.137e-05,-3.2706,-5.6599,-0.45098,-1.7188,-3.5401
0.046,-22.4557,-134.1333,-23.345,-28.2095,-25.7215,-30.3687,-39.9317,-49.0176,-53.7234,-54.8701,-61.7051,-62.6614,-63.7084,-69.4027,-79.2115,-91.2466,0.32846,-94.9521,-89.3855,-75.9063,-71.5552,-68.116,-47.4936,-4.8141,-3.3525,-9.1728,-3.8009,-7.5098,-2.5655,-4.9752,-30.1641,65.276,-7.3423,-0.82937,-2.1456,-7.1,-1.5466,-5.3673,-1.8013,-6.1652,-4.8135,-3.8221,-3.7765,-8.8846,-2.768,-2.0866,-4.0552,-3.7496,-0.11484,-0.84349,-5.7896,-5.5942,-2.8435,-5.2614,-7.0736,-4.3036,-0.80982,-1.4826,0.13957,-3.4644,-5.4918,-0.22577,-1.9861,-3.9864
0.048,-24.5925,-133.5742,-27.661,-31.5912,-28.6544,-32.6639,-44.3772,-53.6264,-56.5846,-60.0972,-65.4758,-66.4507,-65.8444,-72.7729,-82.8716,-95.1431,0.89222,-98.1716,-93.5551,-78.4478,-72.7958,-70.4056,-54.9111,-5.1242,-2.7741,-9.496,-3.5687,-7.6148,-1.7619,-3.7818,-29.3164,66.0336,-6.6885,-0.77004,-2.4245,-6.7365,-1.5514,-5.3392,-1.9414,-6.2731,-4.0348,-3.1009,-3.9361,-8.7487,-2.6894,-2.5523,-3.8233,-3.4681,0.15271,-0.1912,-5.5577,-4.7941,-2.4284,-5.3198,-5.5514,-3.6817,-1.1647,-1.301,-0.40695,-3.5077,-5.0881,-0.15943,-1.9432,-3.2782
0.05,-28.6908,-134.2715,-27.79,-29.5587,-32.1157,-34.0996,-45.5761,-51.7791,-59.4054,-61.5981,-65.538,-64.3885,-69.205,-74.6291,-82.5057,-94.0205,0.5523,-100.1233,-93.0866,-79.3938,-76.213,-72.4983,-53.6418,-5.4663,-2.9399,-9.1929,-3.7688,-7.7933,-1.9372,-3.0435,-28.9715,65.5764,-7.0089,-0.92317,-2.8477,-6.2708,-3.1702,-5.9585,-2.8845,-6.3466,-5.1394,-3.4527,-3.9336,-9.8235,-4.2623,-2.4814,-3.1338,-3.3817,-0.0027868,-0.40325,-4.2562,-4.4865,-3.5861,-5.6341,-6.0321,-3.3724,-1.3643,-2.0711,-0.0097089,-3.0394,-5.0775,-0.60347,-2.0768,-3.076
0.052,-27.2123,-134.4888,-25.8284,-28.1337,-30.2785,-33.3671,-44.7452,-50.6123,-57.8199,-58.861,-64.1395,-64.1695,-67.6386,-72.971,-81.0304,-93.2653,0.27419,-98.053,-90.9895,-78.8989,-74.8884,-71.2953,-46.513,-5.39,-3.1739,-8.76,-3.8556,-7.7419,-2.5546,-3.8133,-28.7035,65.1599,-7.317,-0.49336,-2.1575,-6.0579,-2.87,-6.3179,-2.701,-5.9944,-5.4256,-3.01,-3.9957,-9.5832,-4.0479,-2.1322,-3.184,-3.8509,0.32041,0.011918,-4.3545,-5.0639,-3.3926,-5.0791,-7.3203,-3.5945,-0.39542,-2.0207,-0.00375,-3.0709,-5.0803,-1.0341,-3.2219,-3.7182
0.054,-26.0765,-133.7403,-24.1115,-27.3082,-30.2149,-33.6685,-44.2152,-48.6809,-57.6789,-59.3178,-63.7646,-63.1072,-67.6837,-72.606,-81.3485,-91.7902,0.47769,-97.834,-90.521,-78.7495,-75.0331,-71.5202,-49.3554,-4.8373,-2.7478,-8.4028,-3.9646,-7.0018,-2.9502,-4.2602,-29.4545,65.2591,-6.7471,0.0094007,-2.0037,-6.4518,-3.1009,-5.8044,-2.3663,-5.2492,-4.7616,-2.5856,-4.4446,-8.2946,-3.3312,-2.5369,-2.728,-3.6433,0.11841,0.20168,-5.2048,-4.8259,-2.2232,-4.5888,-6.9248,-3.4669,-0.7435,-1.4989,-0.45596,-2.2972,-4.3355,-1.1082,-3.179,-3.9033
0.056,-24.3308,-133.7835,-22.8072,-27.6762,-28.4952,-33.1493,-41.2353,-47.9443,-56.0311,-57.2473,-62.0571,-61.5951,-66.3634,-70.63,-79.3964,-90.9744,0.64351,-95.8154,-89.481,-76.7729,-73.8092,-69.9032,-51.3639,-4.1298,-2.8652,-8.2802,-3.9532,-7.3761,-2.4731,-4.3548,-29.6665,65.767,-5.6782,-0.4501,-2.7994,-6.3489,-3.1933,-5.2714,-2.384,-5.3626,-4.213,-3.9747,-4.4322,-8.4197,-3.348,-2.7373,-2.7499,-3.709,0.56204,-0.18206,-5.0823,-5.4491,-2.1206,-4.1458,-6.9845,-3.4273,0.028741,-1.6242,-0.46043,-1.4831,-4.1364,-0.80535,-1.9826,-4.1567
0.058,-25.391,-134.5918,-26.7882,-29.4597,-28.6551,-33.8672,-44.125,-50.9841,-55.9219,-58.8077,-64.22,-63.5056,-65.9132,-72.1079,-81.2723,-93.1606,1.1259,-97.9269,-91.3722,-77.9252,-73.5718,-70.2388,-52.8545,-3.8894,-2.55,-8.6065,-3.8748,-7.6419,-2.1706,-3.2966,-29.3969,65.1768,-6.2214,-0.86461,-2.8176,-6.0826,-2.9887,-5.2325,-1.5711,-6.0734,-4.1131,-4.4692,-3.769,-8.4868,-3.974,-2.8638,-1.6937,-3.859,0.066575,-0.26795,-4.9077,-5.6295,-2.4268,-4.0594,-5.8976,-3.6551,0.30976,-2.0941,-0.29409,-1.2562,-4.9607,-0.81524,-1.5845,-3.8884
0.06,-26.6202,-134.496,-24.9415,-26.7957,-29.4703,-30.8739,-43.9512,-48.5998,-56.8617,-58.1713,-63.1105,-61.9286,-66.6723,-71.3114,-79.9772,-90.0611,0.87714,-97.6084,-90.0331,-76.9544,-73.7903,-69.766,-50.2024,-4.4306,-2.9021,-8.557,-3.7011,-7.3761,-1.8644,-3.2432,-29.3024,66.0068,-6.6046,-1.4139,-2.8445,-6.75,-3.1129,-5.5517,-1.5156,-5.6317,-4.651,-4.2399,-3.3828,-9.3404,-4.1154,-2.8784,-1.6153,-3.3211,0.3791,-0.19397,-4.7948,-5.3575,-1.6898,-4.081,-5.5188,-3.8005,-0.076747,-2.2253,-0.56882,-1.8875,-4.7371,-1.0016,-1.9038,-3.7174
0.062,-24.2583,-133.7827,-24.1004,-27.3266,-26.8513,-28.8691,-41.5296,-48.7822,-53.7865,-55.3738,-61.4261,-63.4423,-63.1793,-68.7949,-78.522,-90.1028,0.39855,-94.5098,-89.196,-75.4332,-70.9783,-67.8889,-47.6903,-5.1257,-2.5969,-8.7714,-3.9532,-7.6233,-1.8943,-4.1265,-28.9745,66.8382,-6.11,-0.88228,-2.4221,-6.7691,-1.7711,-5.8204,-2.0806,-5.1222,-4.3614,-4.1157,-3.8162,-8.9293,-4.0009,-2.4089,-2.9011,-2.7994,1.4325,-0.032774,-4.8292,-5.0793,-2.1065,-4.0842,-6.1888,-3.4305,-0.041327,-1.8665,-0.13962,-3.2501,-4.1139,-1.3708,-2.7436,-3.4116
0.064,-26.2339,-133.6037,-26.9806,-29.2753,-28.2667,-30.7859,-43.0169,-51.2904,-55.0204,-57.7741,-63.8067,-65.7559,-63.95,-71.6192,-80.649,-92.7846,0.21087,-96.2666,-91.7049,-77.1067,-72.9709,-69.6632,-48.7873,-5.4017,-2.5998,-8.8617,-4.8119,-7.3562,-2.3924,-4.1302,-29.4965,65.7808,-6.6719,-0.57195,-2.1036,-6.4837,-1.7959,-5.7575,-1.8713,-5.4608,-4.9727,-3.331,-4.6621,-8.162,-4.0502,-2.375,-2.9724,-3.695,1.2557,-0.56928,-4.8248,-5.7108,-2.9383,-3.9131,-6.7617,-3.4507,-0.8859,-1.3425,0.95194,-3.0563,-4.8862,-1.2882,-2.9469,-2.8354
0.066,-28.5085,-134.2747,-26.3392,-29.5954,-30.973,-32.3009,-44.4858,-52.094,-57.4067,-58.7434,-65.4597,-66.5764,-66.0653,-73.0674,-82.0634,-94.7851,0.6111,-97.837,-93.0068,-78.6205,-75.2908,-70.969,-51.9127,-5.2441,-3.3027,-8.7292,-5.1109,-7.3869,-2.6397,-3.5489,-29.7004,65.0108,-7.1883,-1.5943,-2.2589,-7.0522,-2.9146,-4.7899,-2.4942,-5.853,-5.4116,-3.7221,-5.5808,-9.023,-3.2868,-2.365,-2.3213,-4.1664,1.3113,-0.28531,-4.9144,-5.9071,-2.1754,-3.7755,-6.4116,-3.903,-0.35777,-0.99334,0.080189,-2.7509,-5.3335,-1.219,-1.8905,-2.8872
0.068,-29.2938,-134.7867,-26.4659,-28.2247,-32.4296,-33.9522,-46.197,-51.0667,-59.0127,-61.0427,-66.3967,-65.3955,-67.4238,-73.1896,-83.464,-94.3477,0.96306,-99.3468,-93.9431,-79.8654,-76.3997,-71.3254,-61.8416,-5.0283,-2.7541,-9.18,-4.4288,-7.9798,-2.4753,-2.9398,-29.5727,65.0846,-7.2649,-0.95045,-2.4285,-6.6639,-2.4082,-4.7747,-2.334,-5.976,-4.849,-4.8494,-5.0524,-8.6227,-3.3106,-2.8066,-1.9546,-3.3447,0.26247,0.24771,-5.6656,-5.2257,-2.5099,-4.2745,-5.7161,-3.4628,-0.77666,-0.90958,-0.94084,-2.6995,-5.2927,-1.1266,-1.332,-2.3174
0.07,-26.1116,-134.468,-23.7583,-24.7384,-29.7669,-30.5007,-41.6264,-47.1812,-56.9687,-58.47,-62.3852,-61.7682,-65.7801,-69.8554,-79.71,-90.3034,0.37896,-95.5766,-90.092,-76.8866,-74.1906,-67.7818,-57.6235,-5.146,-2.772,-8.8768,-3.5452,-8.1341,-2.3037,-3.6721,-30.2852,64.9986,-7.7017,-0.87427,-2.7502,-5.9702,-2.1287,-5.5693,-1.8971,-6.1436,-4.7508,-4.5693,-4.424,-8.297,-3.765,-3.0757,-2.4725,-2.9605,-0.4327,-0.025788,-5.7728,-5.1785,-2.5859,-4.9359,-7.0823,-4.0177,-1.7538,-1.4848,-0.0089384,-2.4411,-4.9361,-0.90278,-2.0839,-2.2848
