time/other,Port1,Port2,Port3,Port4,Port5,Port6,Port7,Port8,Port9,Port10,Port11,Port12,Port13,Port14,Port15,Port16,Port17,Port18,Port19,Port20,Port21,Port22,Port23,Port24,Port25,Port26,Port27,Port28,Port29,Port30,Port31,Port32,Port33,Port34,Port35,Port36,Port37,Port38,Port39,Port40,Port41,Port42,Port43,Port44,Port45,Port46,Port47,Port48,Port49,Port50,Port51,Port52,Port53,Port54,Port55,Port56,Port57,Port58,Port59,Port60,Port61,Port62,Port63,Port64
0.002,-126.7183,-102.2255,-146.0534,-137.6317,-182.1566,-234.3235,-264.1739,-253.3716,-259.8298,-252.0793,-248.2293,-249.3744,41.6561,15.6696,-12.9411,-41.7267,-72.926,-94.6122,-110.1095,-108.4228,-110.9085,-104.8862,-91.7097,-4.9711,-2.96,-9.2088,-4.0655,-7.7235,-1.9441,-4.8071,-56.4188,132.4847,-5.8594,-0.77759,-2.682,-5.8312,-2.5713,-5.5502,-2.1622,-4.6349,-3.6928,-3.662,-4.7955,-10.1549,-3.2655,-2.7363,-3.4585,-4.2859,-0.060835,1.1256,-4.5204,-5.8638,-2.6709,-4.5679,-5.8703,-4.7575,-0.35807,-0.99171,-0.27801,-2.6883,-5.1455,-1.2227,-2.2955,-3.8374
0.004,-111.796,-100.6767,-87.5837,-158.995,-192.7188,-257.7984,-247.3205,-241.9564,-244.0248,-248.5217,-248.9009,-252.0321,44.0704,17.0771,-11.8509,-43.6642,-72.9494,-92.5094,-109.4835,-106.0748,-107.8815,-101.9383,-89.247,-5.2923,-2.8091,-9.5473,-3.5369,-7.2574,-2.4039,-4.4411,-55.0068,135.1056,-6.3775,-0.093288,-2.77,-5.7163,-1.8248,-4.5727,-2.0663,-5.2126,-4.8112,-1.9285,-3.6867,-9.5785,-3.1502,-2.3383,-2.989,-3.6745,0.048981,1.3769,-4.3426,-6.0929,-2.1843,-4.1991,-5.9674,-4.9862,-0.39575,-1.0177,0.77851,-2.5164,-5.7282,-0.33843,-2.1308,-3.5058
0.006,-102.159,-99.4269,-85.1414,-251.0552,-240.3556,-252.5946,-244.7097,-245.9543,-240.6356,-244.9458,-246.2054,-250.0319,43.1582,13.0269,-15.826,-48.4587,-72.0391,-96.6641,-113.9401,-109.663,-109.481,-106.7545,-96.8894,-4.9398,-2.528,-8.5798,-2.8802,-7.0552,-2.1856,-3.4899,-53.6908,137.1506,-6.5938,0.62954,-2.0937,-5.2551,-3.0309,-4.1227,-1.952,-4.9545,-5.5507,-2.1254,-3.1705,-8.1961,-4.0094,-1.7021,-2.4057,-3.1777,0.58819,0.05137,-3.8097,-5.6603,-2.3472,-5.288,-6.3471,-4.4101,-0.44402,-1.961,0.36617,-2.4246,-5.4172,-0.28405,-2.553,-3.5272
0.008,-95.6165,-100.2188,-140.8443,-234.6591,-245.9699,-248.2045,-245.7056,-238.4685,-242.8842,-241.3779,-240.6335,-242.8542,38.5814,10.1586,-16.8267,-47.2148,-71.2541,-100.0123,-115.6958,-112.381,-114.0373,-112.0046,-102.7002,-4.8868,-2.844,-8.7025,-3.7364,-7.336,-2.7174,-3.1397,-53.4484,136.0577,-6.1372,-0.33719,-2.1912,-5.6517,-3.0715,-4.9434,-1.6147,-5.3995,-5.6019,-3.244,-3.2019,-8.1654,-3.9593,-1.7267,-2.6918,-3.0787,-0.025762,-0.135,-4.3661,-5.561,-2.6489,-5.6769,-7.7051,-4.3899,-0.66339,-2.2717,-1.0002,-2.7742,-5.1413,-1.5321,-2.3827,-3.1956
0.01,-84.5701,-102.0161,-148.2994,-183.8524,-253.1589,-248.1841,-235.793,-224.8234,-238.8219,-235.0996,-234.3916,-240.2856,39.0984,13.9613,-13.3589,-43.7334,-71.0118,-97.818,-112.4606,-111.1975,-114.6955,-110.8388,-99.6223,-5.3882,-2.5735,-9.9905,-4.364,-7.0058,-3.1802,-3.0789,-54.9551,133.1913,-6.0417,-0.69498,-2.5734,-6.3952,-2.4836,-5.6842,-1.3449,-6.9135,-4.4224,-3.959,-3.911,-8.9682,-3.0866,-2.0499,-2.6581,-3.5378,-0.73351,-0.056815,-5.2045,-6.0456,-2.1796,-4.9991,-7.6852,-4.5014,-1.0961,-1.5642,-1.8227,-3.0305,-5.5537,-1.7885,-2.4995,-2.9222
0.012,-88.398,-101.7692,-96.2742,-191.825,-288.4562,-236.894,-225.2508,-228.7949,-231.1924,-236.4357,-241.218,-248.5952,41.627,14.5746,-14.7104,-46.0047,-70.3144,-96.712,-112.4695,-110.7693,-111.3903,-107.5949,-95.4388,-4.8206,-2.787,-9.0373,-3.3817,-7.2231,-2.6069,-3.6514,-57.1038,130.0732,-5.884,0.15221,-2.7494,-6.6225,-2.4979,-3.8634,-1.9182,-6.3439,-4.0212,-4.3052,-4.0466,-9.7196,-3.4013,-1.9966,-2.4065,-4.1365,-0.13939,0.27822,-4.4924,-5.5555,-2.3418,-4.0982,-6.5764,-4.385,-0.93026,-1.1816,-0.68147,-3.3654,-5.263,-1.4346,-2.5776,-3.2943
0.014,-120.1413,-101.3592,-123.7353,-206.6166,-287.8545,-215.685,-234.2516,-241.5824,-239.0946,-245.1289,-250.3349,-249.2038,39.4015,11.245,-17.3455,-47.2817,-71.0964,-98.0969,-114.1685,-110.982,-110.8081,-108.2974,-93.1451,-4.1491,-3.274,-7.5854,-3.5833,-7.6034,-2.3529,-4.1887,-57.8065,130.094,-6.6445,-0.30108,-2.0992,-5.9476,-3.0237,-3.7196,-2.3441,-5.314,-4.6841,-3.4693,-2.9835,-9.3853,-4.0873,-2.2179,-2.0177,-3.9118,-0.57945,-0.28777,-4.2076,-5.1798,-2.4993,-4.6167,-6.4005,-4.1895,-0.8511,-1.5724,-0.32111,-3.2443,-5.2799,-1.4262,-1.7107,-3.4568
0.016,-137.2376,-101.6349,-198.0699,-184.1519,-232.5502,-214.4987,-237.0343,-240.3384,-246.8908,-245.5806,-239.2331,-231.7187,38.8867,12.3165,-14.9432,-43.4469,-72.2814,-96.1129,-111.4615,-109.0797,-110.496,-106.0807,-89.6431,-4.5655,-3.7046,-8.3301,-4.7494,-7.3082,-2.7451,-4.0083,-56.5917,133.7863,-6.7755,-0.97896,-1.2024,-6.4925,-2.9943,-5.1834,-2.0679,-5.2821,-4.7484,-3.9047,-3.6404,-9.4127,-3.8425,-2.3098,-1.8898,-3.2362,-0.25304,-0.66473,-4.6135,-6.0137,-2.7383,-4.1383,-5.9666,-3.5713,-1.1346,-1.9269,-0.49649,-2.3247,-5.275,-1.9291,-1.9943,-4.3706
0.018,-135.182,-101.2353,-188.0675,-169.7242,-201.0058,-223.5002,-222.2022,-226.1716,-239.4067,-230.7391,-216.8736,-215.2819,43.4337,16.5179,-12.4137,-42.9958,-72.6649,-92.9035,-108.9739,-106.8883,-106.7509,-102.8096,-89.7394,-4.1004,-3.6925,-8.8,-4.4736,-6.6928,-2.4875,-3.6582,-54.5198,136.2986,-6.8399,-0.43824,-1.0779,-6.5316,-2.3672,-4.6551,-1.9987,-5.3076,-5.1298,-3.6495,-4.3875,-9.0785,-2.3125,-1.8671,-2.3007,-2.5206,0.47379,0.12545,-4.4968,-5.6068,-2.2,-3.6005,-5.8153,-3.6239,-0.62343,-1.8572,-0.31962,-2.0119,-4.1813,-1.1549,-2.1575,-4.3344
0.02,-151.692,-101.8826,-159.8399,-180.3159,-205.1354,-223.1905,-213.9918,-215.9008,-226.9324,-217.6562,-210.6294,-213.936,41.4505,13.901,-14.8276,-45.5772,-73.3095,-97.0145,-111.7816,-109.2399,-109.801,-108.5237,-96.4135,-4.6942,-3.3829,-9.107,-4.6838,-7.1967,-2.2867,-3.7386,-54.5671,135.3518,-7.8291,-0.35322,-2.3482,-5.6876,-2.7927,-5.2471,-1.8626,-5.4754,-5.9362,-2.9671,-4.275,-9.2468,-3.0103,-1.7098,-2.0788,-2.6773,-0.56495,-0.61654,-4.8698,-5.0465,-2.83,-4.9663,-7.2977,-4.1127,-1.2288,-2.3006,-1.2358,-2.3894,-4.9646,-1.0384,-1.8071,-3.2382
