time/other,Port1,Port2,Port3,Port4,Port5,Port6,Port7,Port8,Port9,Port10,Port11,Port12,Port13,Port14,Port15,Port16,Port17,Port18,Port19,Port20,Port21,Port22,Port23,Port24,Port25,Port26,Port27,Port28,Port29,Port30,Port31,Port32,Port33,Port34,Port35,Port36,Port37,Port38,Port39,Port40,Port41,Port42,Port43,Port44,Port45,Port46,Port47,Port48,Port49,Port50,Port51,Port52,Port53,Port54,Port55,Port56,Port57,Port58,Port59,Port60,Port61,Port62,Port63,Port64
0.002,-46.5259,-123.4927,-51.7096,-58.5431,-59.6312,-66.4527,-86.022,-99.0405,-107.1438,-115.5098,-130.7932,-125.5494,-138.8576,-149.0661,-166.926,-193.057,-140.1935,-196.6802,-184.8762,-163.6424,-152.6716,-145.1777,-94.562,-4.5636,-3.1084,-9.0697,-4.4597,-6.8423,-2.5069,-3.497,-57.6679,125.9764,-7.2546,-1.156,-1.6351,-7.3168,-2.0714,-5.902,-2.124,-6.1854,-4.9551,-4.0012,-4.3135,-9.6489,-2.7366,-1.8321,-2.973,-3.584,1.309,1.0009,-5.1481,-6.4403,-2.4825,-4.5939,-7.6518,-4.4266,-1.5384,-1.5076,-0.19983,-2.7225,-4.8712,-0.15601,-2.9101,-3.3678
0.004,-50.1183,-123.6581,-53.666,-57.4144,-61.7466,-68.1933,-87.3502,-98.3057,-110.4104,-117.9352,-131.6854,-124.0421,-141.1266,-151.0172,-167.6966,-191.4854,-141.9601,-199.4946,-185.7342,-165.029,-156.2403,-145.8098,-92.5877,-5.0854,-3.717,-8.8101,-4.4412,-7.0052,-2.5105,-3.9298,-58.1497,126.5114,-7.6561,-0.59368,-2.665,-7.4829,-2.3143,-4.8017,-2.2746,-5.0389,-5.268,-3.3455,-4.5013,-9.0427,-3.1745,-2.4922,-2.5168,-3.689,1.428,0.20445,-5.6341,-6.1028,-2.3414,-4.3491,-8.1511,-4.5292,-0.92096,-2.6325,0.33735,-2.5418,-4.7748,-0.69208,-2.7947,-3.3827
0.006,-47.3981,-123.1978,-48.7102,-51.078,-58.737,-62.4879,-81.7272,-93.2249,-107.2637,-113.1638,-126.1384,-120.3256,-138.755,-147.6344,-163.3633,-186.8736,-143.5965,-194.4967,-179.7221,-161.2996,-153.1658,-139.8725,-89.2836,-5.2947,-3.1761,-9.1736,-4.7155,-8.0195,-2.9208,-3.8194,-57.2689,129.0327,-6.701,0.13151,-3.0028,-5.8506,-2.5454,-4.5812,-2.165,-4.6067,-4.6687,-2.6698,-3.0924,-8.4258,-3.6927,-2.621,-2.5818,-3.0887,0.64248,0.46408,-5.4029,-4.9198,-1.0242,-3.9099,-7.3066,-4.4735,-0.18825,-2.4709,0.60627,-2.9796,-4.4025,-1.0713,-2.3697,-3.2506
0.008,-43.9256,-121.9864,-46.2497,-49.0322,-55.189,-59.7596,-81.2226,-93.3333,-103.4004,-110.4857,-124.7671,-120.6647,-134.998,-145.9485,-162.5348,-187.486,-141.6899,-191.8828,-177.9732,-159.9355,-148.9564,-138.5624,-90.2977,-4.9342,-2.8558,-9.3644,-4.2824,-8.1573,-2.2392,-3.7164,-56.2271,130.8299,-6.5209,-0.91135,-2.7142,-6.2854,-3.3603,-4.8962,-2.5218,-5.8825,-4.5647,-3.3288,-2.9781,-8.648,-3.3334,-2.2447,-3.2011,-2.8832,0.97728,0.60791,-4.4119,-5.0885,-1.4207,-3.4906,-6.7518,-4.4468,-0.68276,-1.2451,0.029743,-3.5002,-4.8002,-1.0106,-3.0895,-3.1406
0.01,-44.0565,-121.8585,-48.1745,-52.1021,-55.7672,-62.2259,-83.7847,-96.2805,-105.2267,-110.8417,-126.8294,-123.3363,-134.9069,-145.3555,-163.3895,-190.228,-137.5546,-192.6866,-179.6564,-159.9639,-148.541,-140.5542,-91.0007,-4.6385,-2.5803,-8.2052,-3.4162,-7.6642,-1.1086,-3.4369,-54.1221,132.0421,-7.0556,-1.4777,-2.2408,-7.3974,-4.0224,-4.6369,-2.6611,-4.9518,-5.4387,-2.8058,-3.6732,-7.9149,-2.8574,-2.6525,-2.9636,-3.5027,0.70501,0.28408,-3.7153,-5.9035,-1.8885,-4.4547,-6.7128,-3.8933,-0.90062,-1.0204,0.20882,-2.8782,-5.5377,-1.2952,-3.2155,-2.9127
0.012,-47.0052,-122.8742,-51.9742,-55.3246,-58.4274,-64.0744,-85.8797,-99.085,-108.5522,-114.3924,-130.6156,-125.5802,-137.6093,-148.8165,-165.6375,-191.56,-136.1117,-194.7392,-183.4048,-161.47,-151.2594,-141.4305,-95.2556,-4.2904,-2.0251,-9.2554,-3.9262,-7.5941,-1.5422,-3.7337,-53.5384,130.7652,-6.8168,-1.3935,-1.9062,-7.3639,-2.8378,-4.8479,-1.3857,-5.2378,-5.1202,-2.3645,-4.4161,-8.8354,-3.1927,-3.1369,-3.0709,-4.0105,0.043831,-0.42021,-3.9942,-5.573,-1.9935,-4.8115,-5.8348,-4.038,-0.064623,-1.4631,-0.11291,-2.909,-4.6207,-1.1575,-2.8306,-3.1186
0.014,-49.0006,-123.778,-52.7072,-55.478,-60.8312,-65.352,-85.1735,-98.0787,-109.4745,-117.1906,-132.1063,-124.8973,-140.138,-151.2605,-166.5876,-190.837,-137.4101,-196.8631,-185.7722,-164.013,-153.7407,-142.5797,-96.65,-4.6319,-2.3333,-9.2711,-4.3835,-7.8244,-2.0063,-3.5691,-55.7823,128.7903,-7.3949,-1.8211,-1.555,-6.3628,-2.7318,-5.1968,-1.4251,-5.7411,-4.0662,-3.5908,-4.7231,-8.706,-3.4797,-3.167,-2.8052,-3.4672,-0.029384,-0.7762,-4.5227,-5.0336,-2.7677,-4.9659,-6.3856,-4.4242,-0.51391,-2.0267,-0.38851,-3.1749,-4.8705,-1.7035,-2.4499,-2.7146
0.016,-45.8415,-124.1632,-47.3773,-52.8003,-60.1169,-62.7579,-80.9406,-94.4192,-107.7291,-113.7328,-127.867,-121.4251,-138.8055,-147.4967,-163.8881,-188.2218,-140.5556,-194.4498,-181.365,-161.5268,-151.8849,-138.4913,-91.7489,-5.3942,-3.3213,-7.9685,-4.2104,-7.379,-2.7419,-3.6676,-57.5556,127.4472,-7.0867,-1.3935,-1.7397,-5.7533,-3.1644,-5.3406,-2.2786,-5.6708,-3.1385,-3.67,-4.359,-8.4796,-2.9543,-2.3602,-2.5402,-3.9307,-0.11251,0.012534,-4.737,-5.4342,-2.1729,-5.0724,-7.3606,-4.2981,-0.86368,-1.3993,0.021575,-2.8334,-5.278,-1.5707,-2.5499,-3.0795
0.018,-44.5047,-123.0324,-46.3242,-54.108,-57.5608,-62.6677,-84.7024,-95.7438,-105.5864,-112.71,-127.642,-122.3878,-136.9163,-147.5147,-164.0183,-189.3766,-142.2363,-193.3683,-182.3416,-161.3709,-150.2242,-138.3721,-94.7058,-5.727,-3.3284,-8.254,-4.7475,-7.4033,-2.8394,-4.0034,-58.0735,127.5943,-6.3493,-0.82069,-2.2123,-5.1989,-2.6418,-5.3737,-2.2689,-5.9704,-2.9817,-3.2571,-3.3686,-8.1496,-3.4208,-2.3742,-3.6166,-4.063,0.37557,0.14938,-4.2034,-5.4161,-1.4669,-4.93,-7.9493,-4.2755,-0.34731,-1.7501,0.38039,-2.2885,-4.5968,-1.2232,-3.7319,-3.656
0.02,-44.4603,-121.5165,-47.9313,-55.5954,-56.4648,-64.1236,-85.1412,-98.3642,-106.2597,-113.2027,-129.1824,-123.9725,-137.1989,-148.4762,-164.0391,-190.9288,-142.0504,-193.5917,-183.9263,-161.0403,-149.993,-143.8317,-93.7729,-4.5323,-3.3647,-8.8187,-5.1407,-7.6013,-1.9278,-3.6818,-57.6982,130.0256,-5.9448,-2.2783,-2.2353,-4.9157,-2.8552,-5.2864,-1.9711,-5.1611,-3.0172,-3.7159,-2.3469,-7.0517,-4.2212,-2.7867,-3.3971,-3.3356,0.41675,0.50743,-4.8736,-4.8885,-2.2944,-4.9243,-7.1116,-5.1772,-1.1396,-2.4605,0.43017,-2.3421,-5.2731,-1.6201,-3.808,-3.3302
