time/other,Port1,Port2,Port3,Port4,Port5,Port6,Port7,Port8,Port9,Port10,Port11,Port12,Port13,Port14,Port15,Port16,Port17,Port18,Port19,Port20,Port21,Port22,Port23,Port24,Port25,Port26,Port27,Port28,Port29,Port30,Port31,Port32,Port33,Port34,Port35,Port36,Port37,Port38,Port39,Port40,Port41,Port42,Port43,Port44,Port45,Port46,Port47,Port48,Port49,Port50,Port51,Port52,Port53,Port54,Port55,Port56,Port57,Port58,Port59,Port60,Port61,Port62,Port63,Port64
0.026,-9.9063,-143.3498,-1.4133,-1.0233,2.7764,3.8129,4.9993,5.532,5.0765,10.7259,14.7734,14.2421,-68.8481,-66.1086,-63.7525,-53.4956,-39.9341,-36.627,-32.1424,-19.9532,-17.898,-17.3757,-17.5502,-4.7158,-3.5383,-8.8672,-3.7549,-7.4552,-3.2426,-3.593,-11.1434,16.755,-6.6207,-0.96709,-2.7085,-6.2613,-3.2806,-5.5478,-1.5028,-5.2782,-6.0863,-3.3039,-5.1013,-9.8663,-3.5064,-3.2363,-2.9425,-4.1367,0.18968,0.019623,-5.2141,-5.036,-3.2594,-5.8006,-7.7143,-3.4971,-0.93326,-1.5444,-0.52608,-3.2639,-4.5768,-1.397,-2.6177,-3.0342
0.028,-9.3584,-143.1087,0.032158,0.95892,1.8572,3.7945,5.3427,6.7744,5.1971,10.8236,15.3425,16.0073,-68.7045,-66.7197,-63.5871,-51.7882,-39.9092,-36.7823,-31.3667,-20.8225,-18.0823,-17.5616,-16.7826,-4.7311,-2.1934,-9.1522,-4.6115,-7.6094,-2.9708,-3.0947,-11.6191,16.983,-6.7984,-0.93504,-3.2824,-6.329,-2.715,-6.4089,-2.0278,-5.4035,-5.3266,-2.8549,-4.5859,-9.2399,-3.5056,-3.9242,-2.8744,-3.3711,-0.059332,-0.19305,-5.0711,-5.7751,-3.2156,-5.1438,-7.8585,-3.9513,-1.0732,-2.0021,0.49387,-3.1583,-5.1508,-1.5374,-3.2748,-3.6984
0.03,-8.7513,-142.823,0.72565,2.0643,3.6994,5.1196,6.5575,7.7004,7.4052,12.0285,16.1885,16.3033,-66.8164,-65.7628,-64.809,-50.7958,-39.5183,-35.2452,-29.1141,-20.058,-19.6936,-16.47,-15.499,-4.9008,-2.3178,-8.7728,-4.4578,-7.872,-2.6133,-3.3341,-11.0011,16.742,-6.8915,-1.3708,-3.4756,-6.2541,-1.5585,-6.4373,-1.9795,-5.8672,-4.7431,-3.8063,-4.1573,-9.2118,-3.8897,-2.8011,-2.5715,-3.8938,0.59709,-0.091233,-4.3397,-6.0857,-3.4394,-4.2943,-7.7589,-3.9747,-1.1101,-1.8466,-0.035034,-3.2675,-5.6637,-1.7031,-2.1996,-3.4503
0.032,-8.1396,-143.5023,-0.32558,0.38152,4.4239,4.7317,5.3177,5.9373,7.4946,11.988,15.2213,13.8764,-65.6738,-66.0804,-65.8461,-52.5818,-39.5943,-35.7429,-30.0105,-19.7996,-19.6943,-16.8167,-15.8097,-4.956,-2.5055,-8.2765,-4.2351,-7.2275,-2.981,-4.1775,-9.9104,17.1611,-6.9731,-1.1233,-2.1615,-6.7057,-1.9236,-6.2267,-1.9297,-6.2567,-4.6582,-4.4203,-4.5652,-10.3396,-3.9437,-1.6011,-2.0526,-3.834,-0.043343,0.23918,-4.3976,-5.5199,-3.1287,-4.0099,-6.7194,-3.9255,-1.1011,-1.0926,-0.34212,-3.2668,-5.0658,-1.3949,-2.1398,-3.0384
0.034,-9.9942,-143.816,-1.7109,-2.2412,2.5379,2.9161,2.4807,3.9349,4.3662,8.8741,12.8067,11.7052,-67.969,-67.5147,-66.7264,-54.3229,-40.0298,-37.361,-32.9024,-21.1406,-21.5189,-19.7534,-17.33,-4.3741,-2.6157,-9.3469,-4.2209,-7.0299,-3.0922,-3.9141,-10.1035,17.845,-6.8994,-0.585,-1.5551,-6.6317,-2.0573,-5.6285,-2.9105,-6.1808,-3.924,-3.5347,-3.9747,-9.6817,-3.0223,-1.9029,-2.7327,-3.6221,-0.51853,0.39257,-4.9876,-5.0346,-3.0935,-4.2416,-5.8537,-3.9545,-0.63974,-0.89856,-0.49937,-2.8589,-4.5859,-0.50836,-3.1019,-3.1717
0.036,-12.354,-143.0018,-2.8192,-2.0895,0.84218,1.1628,1.8314,3.7533,2.6143,7.454,12.4017,11.7163,-70.8767,-69.0279,-66.6048,-52.7177,-39.7058,-38.937,-33.5686,-22.1599,-23.0752,-21.2778,-17.7561,-4.7768,-2.9682,-9.5373,-3.7691,-7.7143,-3.1038,-3.641,-11.0269,17.3361,-6.6301,-0.9863,-2.0332,-6.2023,-1.9713,-4.7916,-3.4732,-6.4403,-3.8515,-3.4497,-3.5807,-9.4302,-2.4962,-2.6108,-3.4747,-3.5128,-0.33424,0.59959,-5.5797,-4.7621,-2.6834,-3.7949,-5.8378,-4.0328,-0.47718,-1.7222,-0.66036,-2.9118,-4.9316,-0.51118,-2.9578,-3.5588
0.038,-12.2785,-142.8142,-1.8115,0.34957,0.96753,1.7641,3.532,5.5328,3.7141,9.4067,13.6727,13.7181,-69.2659,-68.6476,-65.4922,-52.0993,-39.9107,-38.6073,-32.4702,-22.8428,-21.2507,-19.5575,-17.6113,-5.6104,-2.8829,-8.7183,-3.3643,-7.491,-3.0798,-3.184,-11.3654,16.7381,-7.1205,-0.72837,-2.3127,-6.5377,-1.7995,-4.8997,-2.3187,-6.2016,-5.146,-3.9505,-4.4505,-9.4186,-2.7993,-2.7125,-3.4567,-3.2943,-0.060861,0.46223,-5.2228,-4.5076,-2.3656,-3.3978,-6.3219,-4.0158,-0.59684,-1.8273,-0.13813,-2.3058,-5.4234,-0.65011,-2.2157,-4.3237
0.04,-11.2239,-143.5901,0.2926,1.1794,2.5013,4.2257,5.5372,7.3481,5.9173,11.7563,14.9137,14.869,-66.2183,-65.7206,-64.6935,-53.7234,-40.5895,-36.7404,-30.3861,-21.003,-20.0695,-17.0442,-17.2188,-4.8457,-3.2482,-8.4369,-3.962,-7.1483,-2.3932,-2.8928,-11.1382,16.5954,-7.6492,-0.64187,-2.8763,-6.5608,-1.712,-5.1169,-2.0373,-5.6557,-3.943,-4.427,-5.1245,-8.7293,-3.2032,-3.0953,-3.3096,-2.9879,-0.30683,0.21062,-4.1784,-5.1087,-2.5097,-4.3407,-6.7799,-4.011,-0.56974,-1.3415,-0.1218,-2.3007,-5.6848,-0.6205,-2.0407,-4.7037
0.042,-9.9794,-143.6132,0.60051,1.0764,3.8261,5.0455,6.2938,7.1938,7.2016,12.2151,15.7345,15.4999,-65.6753,-64.2323,-63.9279,-52.4945,-40.3672,-34.6651,-29.5456,-19.1931,-19.1905,-15.8184,-16.789,-4.6977,-3.0329,-8.1504,-4.5538,-7.1648,-2.6562,-3.5915,-11.2157,16.0949,-6.7962,-0.84935,-2.5098,-6.2151,-1.8894,-4.3323,-2.404,-6.0763,-2.8964,-3.4823,-4.8932,-8.4372,-3.4977,-2.728,-3.445,-2.8905,-0.63276,0.4163,-4.671,-5.8541,-2.5167,-4.9296,-6.8475,-4.0965,-0.41396,-1.2393,-0.80795,-2.7966,-5.6166,-0.6861,-2.118,-3.9693
0.044,-9.3763,-142.7049,-1.202,-0.87072,3.4539,4.8255,5.4231,5.2912,6.778,10.7902,14.6023,14.6347,-66.1267,-65.291,-64.8736,-51.5469,-40.5352,-34.2816,-31.117,-19.4115,-18.9743,-16.8812,-16.9605,-4.6201,-2.5147,-8.5909,-4.7217,-6.9393,-2.5908,-4.3329,-11.1854,16.068,-6.209,-0.55135,-2.2691,-7.0618,-1.7064,-4.9062,-2.9089,-5.8169,-4.0872,-3.3156,-4.7313,-8.8518,-3.2603,-2.463,-3.5608,-3.2618,-0.041815,0.092774,-4.9407,-5.6225,-2.1136,-4.2073,-7.3622,-3.9852,-0.084324,-1.2881,-0.34731,-2.3491,-5.1761,-0.50836,-2.2754,-3.1306
0.046,-10.4783,-142.1437,-2.0316,-1.5552,1.2292,3.0605,3.5017,3.8749,5.0467,9.2178,12.5114,12.822,-67.2189,-67.1047,-65.3391,-54.367,-40.3107,-36.3649,-32.6282,-20.1854,-20.8465,-18.8463,-16.8572,-4.1797,-2.8736,-8.8859,-3.8097,-7.1584,-2.8829,-4.224,-10.4864,16.7458,-7.0497,-0.10356,-2.7243,-7.0076,-2.544,-6.944,-2.2504,-4.9829,-4.575,-3.8446,-4.1399,-9.8754,-3.1659,-3.0491,-3.7612,-3.5084,0.098296,0.16253,-4.7743,-5.3618,-1.2864,-4.1793,-7.7733,-3.8634,-0.72704,-1.4548,0.05548,-2.1555,-4.869,-0.66,-2.2593,-2.9569
0.048,-11.9352,-142.6346,-1.3586,-1.3004,0.25788,1.9562,2.6969,4.3114,4.5003,8.551,12.2383,12.7215,-68.2095,-67.1743,-64.9144,-50.6803,-40.5977,-37.8681,-31.4524,-21.0256,-21.2898,-19.7211,-16.9375,-4.1579,-3.153,-8.7899,-3.545,-7.6436,-2.9105,-3.8834,-10.3012,17.1342,-7.0323,-0.93986,-3.1732,-6.9678,-2.7142,-6.6341,-1.3822,-4.9661,-3.8177,-2.8599,-4.4274,-9.0264,-3.8881,-3.4573,-3.1483,-3.374,0.10973,-0.059897,-5.0286,-5.671,-2.7319,-4.9511,-7.0796,-3.8375,-0.96411,-1.2096,-0.65959,-2.7577,-4.9737,-1.2503,-2.215,-3.0774
0.05,-12.3758,-143.5406,-1.9595,-1.1934,1.1456,2.4108,2.975,5.1524,4.5173,8.1208,12.4692,12.4588,-68.0041,-66.8637,-64.8643,-46.8294,-41.18,-37.1077,-31.4718,-21.5622,-20.436,-19.3221,-17.9663,-3.5644,-2.7691,-8.5752,-4.07,-8.0198,-2.7056,-4.0162,-10.2356,17.6592,-6.664,-1.0728,-3.4154,-6.3999,-2.451,-5.1467,-1.399,-5.6301,-3.4222,-2.0277,-4.3092,-8.7698,-4.2714,-3.0945,-2.7476,-3.4508,0.0084375,-0.56805,-5.7564,-6.1377,-3.7454,-4.5636,-6.0374,-4.1684,-1.1327,-1.6821,-0.88064,-3.4363,-5.6194,-1.2151,-2.5179,-3.0866
0.052,-12.3166,-143.4831,-3.0662,-0.64233,1.4239,2.383,3.0977,4.4579,4.0916,7.7318,12.012,12.2015,-67.4694,-67.3652,-66.0647,-49.559,-40.5669,-36.4937,-33.1833,-21.5687,-20.4867,-19.0207,-20.0319,-3.8074,-2.6128,-8.8872,-4.5823,-7.5073,-2.795,-4.5669,-10.5697,17.6431,-6.3946,-0.47764,-2.843,-5.781,-2.3086,-5.108,-2.2697,-6.9503,-4.4004,-2.9582,-4.775,-9.7844,-4.2294,-2.567,-2.9824,-3.9329,0.45469,0.33473,-6.4841,-5.8278,-3.0254,-3.6375,-6.3045,-4.8509,-0.97916,-2.3672,-0.23753,-3.6395,-5.6089,-1.4922,-2.6346,-3.3759
0.054,-12.133,-143.5111,-2.729,-0.24221,1.0659,1.9459,3.5076,5.0651,4.1938,8.1621,12.8757,12.5727,-67.7635,-66.9357,-65.7692,-49.7751,-40.8493,-36.1912,-31.6521,-22.4576,-21.2196,-18.6274,-19.9932,-5.1838,-2.4138,-9.0283,-4.324,-7.3368,-2.3961,-4.7501,-10.6855,16.5854,-6.0854,-1.0848,-3.056,-6.505,-2.4263,-5.6696,-2.1298,-6.9471,-5.7279,-4.0529,-5.3128,-9.2904,-4.1063,-3.013,-3.164,-3.9336,0.8522,0.63165,-5.9506,-5.538,-2.8204,-3.6727,-7.367,-4.4467,-0.54868,-2.2213,0.11409,-2.9103,-4.8915,-2.1503,-2.5137,-3.4049
0.056,-11.1492,-143.3011,-1.4331,0.84072,1.5499,3.0694,4.5774,6.5047,4.3556,9.8933,14.903,14.216,-68.0568,-66.6047,-63.7879,-47.4203,-41.4271,-36.2376,-30.056,-22.8835,-20.4129,-17.8709,-17.7296,-5.8317,-2.3647,-8.4684,-3.2199,-7.9733,-2.9294,-3.8451,-10.7046,16.5984,-6.6748,-1.7289,-2.5684,-6.2915,-2.855,-5.2831,-2.08,-6.0859,-5.9487,-4.3828,-5.1707,-9.0463,-3.946,-3.7639,-3.4411,-3.6413,0.37092,0.2475,-5.8106,-5.4575,-2.0307,-4.1513,-7.5518,-3.9682,-1.1327,-2.5472,-0.55649,-2.8318,-4.4622,-1.8033,-2.8637,-3.2738
0.058,-9.1397,-142.6442,0.051164,1.4397,3.3375,5.0382,5.2841,7.0418,5.9073,11.9325,16.6097,15.8553,-66.378,-64.4882,-63.2831,-46.6927,-41.504,-35.5529,-29.7036,-21.3714,-18.2233,-16.5928,-16.3047,-5.8557,-2.627,-8.4556,-4.0459,-7.4346,-3.1837,-3.3108,-11.7843,17.1404,-7.0497,-1.6376,-2.2802,-6.4931,-2.7358,-5.0427,-2.4498,-5.753,-4.519,-2.625,-4.6405,-9.7976,-3.8365,-3.2324,-3.5655,-3.1238,0.021383,0.49223,-5.4309,-6.0774,-2.0143,-4.7059,-7.2926,-3.5745,-1.2509,-2.625,-1.0602,-3.1905,-4.9175,-1.5522,-2.6746,-3.4531
0.06,-8.2774,-143.001,0.059897,0.74014,4.7247,5.0983,5.8278,6.7019,7.12,11.9071,16.1019,15.0669,-64.6816,-63.1041,-63.1239,-50.2136,-40.4712,-35.1694,-29.3347,-19.6408,-17.6645,-16.3387,-15.6813,-5.1824,-2.7507,-8.6768,-4.2629,-7.2255,-2.9338,-3.9262,-11.7909,16.5416,-6.581,-0.85336,-2.3736,-7.1192,-2.9067,-5.2299,-2.4651,-4.8903,-4.121,-2.7191,-3.2378,-9.8663,-3.646,-3.0399,-3.0489,-3.1452,-0.2063,0.022397,-4.8249,-5.6329,-2.656,-4.5261,-7.4363,-3.368,-1.2794,-1.5888,-0.35697,-3.0512,-5.0236,-1.4915,-2.2698,-4.1826
0.062,-9.1156,-142.9771,-1.0753,-1.4458,3.2495,3.4199,4.4687,4.1516,5.5881,9.0924,13.9626,13.3548,-65.3209,-64.2801,-63.5494,-55.1739,-39.6109,-35.4086,-31.588,-19.8411,-19.5071,-17.6958,-16.3721,-4.3502,-3.2177,-8.4692,-3.5052,-6.8743,-2.8088,-3.8601,-11.1493,16.94,-6.495,-0.62502,-2.0538,-7.0594,-2.9918,-4.9812,-2.9692,-5.4865,-4.2504,-4.3927,-3.5938,-8.7856,-3.8738,-3.0892,-2.9973,-3.803,0.26964,-0.50743,-4.8879,-5.4797,-2.0557,-4.0842,-8.2639,-3.2405,-1.8153,-1.1141,0.39673,-2.7431,-5.1417,-1.665,-2.3598,-4.1231
0.064,-10.9484,-142.1884,-2.9862,-2.8178,1.1797,1.3021,1.4096,2.6769,3.9362,7.2024,11.9223,11.8065,-66.6606,-66.3535,-65.4906,-55.6642,-39.6192,-36.0042,-33.2802,-21.4144,-20.83,-19.5475,-17.4355,-4.295,-3.492,-8.4369,-3.4553,-5.9688,-2.3946,-3.7078,-11.4133,17.9617,-7.0056,-0.7612,-2.2034,-6.1729,-2.3388,-5.0628,-1.998,-6.6661,-4.9994,-3.518,-3.9234,-7.5319,-3.8032,-2.4923,-3.8849,-4.4371,0.91313,-0.43428,-4.7479,-5.8223,-1.5243,-4.1401,-7.516,-3.3567,-2.3534,-1.0015,0.31736,-2.0667,-5.2007,-1.4323,-2.2775,-3.5609
0.066,-11.7687,-142.4135,-3.8048,-2.0918,0.32088,0.94135,1.5137,4.2031,3.2713,7.2976,12.1662,11.6165,-68.5708,-67.5546,-65.3983,-51.9846,-39.8354,-38.1464,-32.4009,-22.5574,-22.5606,-21.0115,-18.1801,-4.4234,-3.2369,-8.8401,-4.2807,-7.1841,-2.8371,-4.7658,-10.7238,18.2572,-6.8626,-1.0168,-2.3079,-5.4703,-1.4328,-4.8908,-2.4257,-6.228,-5.2343,-2.3251,-4.234,-7.9829,-3.1255,-2.5985,-3.4614,-3.9536,0.30923,-0.12956,-5.096,-4.8342,-1.367,-3.9044,-7.1972,-4.299,-1.5504,-1.2215,-0.38142,-2.512,-4.6927,-1.2574,-2.9747,-3.5942
0.068,-11.0441,-142.5827,-2.2619,-0.26219,0.059255,2.4827,3.5465,6.1244,4.1526,8.2565,13.8422,13.0374,-68.0988,-66.2745,-65.3422,-47.887,-40.3394,-37.4235,-31.9345,-22.098,-22.7687,-19.6056,-17.5517,-4.5627,-3.4025,-8.8128,-5.2582,-7.4845,-2.5065,-4.5519,-10.4532,18.598,-5.9749,-0.58577,-2.8272,-5.8933,-1.8663,-4.5366,-2.5808,-6.3333,-4.4943,-2.8682,-4.9304,-8.9329,-3.512,-1.9399,-2.5605,-3.3224,0.080022,-0.1951,-4.7061,-4.8522,-2.2976,-3.8765,-6.9993,-3.5753,-0.78123,-1.1304,-0.37105,-3.1362,-4.9168,-1.2997,-3.0407,-3.7622
0.07,-9.7483,-142.3193,-0.52829,1.0444,1.5152,4.2023,4.7732,6.5118,6.5098,9.6155,14.7473,14.8627,-65.9602,-64.6134,-66.217,-46.1065,-40.1307,-34.6063,-30.9733,-20.7234,-21.5297,-18.4028,-15.819,-4.2152,-3.2525,-9.1278,-4.6463,-6.8958,-2.0008,-4.0882,-10.8226,17.6961,-6.1671,-0.32307,-2.8359,-6.6882,-2.0501,-5.5447,-1.6748,-6.8177,-3.4354,-3.2339,-4.3051,-8.7947,-3.6628,-2.3043,-2.7061,-3.3666,0.30923,-0.10521,-5.0513,-5.531,-2.7311,-4.0322,-6.8268,-3.3575,-0.93252,-1.6955,-0.19377,-3.3945,-5.025,-0.94351,-2.066,-3.4432
0.072,-8.0416,-143.0856,-0.44199,1.1179,3.11,4.9957,5.1766,6.4673,6.8624,10.1346,14.4159,15.0804,-65.9342,-64.3098,-65.613,-50.5561,-40.4004,-34.8366,-30.1164,-19.6481,-19.9582,-18.9016,-15.0671,-4.0548,-2.9525,-9.1271,-3.7762,-7.3389,-2.9156,-4.6112,-10.2761,16.8817,-6.9702,-1.2138,-2.6254,-6.5751,-2.5774,-5.2106,-2.2569,-6.0995,-2.8362,-2.8199,-4.5133,-9.695,-3.0406,-3.1462,-3.0896,-4.0429,0.46383,0.74805,-6.032,-5.1324,-2.4783,-4.8385,-6.8951,-3.443,-0.88734,-2.328,-0.28279,-3.2588,-4.8374,-0.83985,-1.8144,-3.0618
