time/other,Port1,Port2,Port3,Port4,Port5,Port6,Port7,Port8,Port9,Port10,Port11,Port12,Port13,Port14,Port15,Port16,Port17,Port18,Port19,Port20,Port21,Port22,Port23,Port24,Port25,Port26,Port27,Port28,Port29,Port30,Port31,Port32,Port33,Port34,Port35,Port36,Port37,Port38,Port39,Port40,Port41,Port42,Port43,Port44,Port45,Port46,Port47,Port48,Port49,Port50,Port51,Port52,Port53,Port54,Port55,Port56,Port57,Port58,Port59,Port60,Port61,Port62,Port63,Port64
0.022,-183.7363,-90.3279,-177.4237,-175.1398,-177.6081,-175.9265,-172.466,-167.9919,-176.0604,-172.2046,-168.698,-168.3154,104.2317,81.3996,56.7045,30.6807,2.2038,-42.7504,-75.0481,-91.031,-109.2935,-126.4781,-140.5929,-5.4247,-3.3242,-9.4576,-4.4362,-7.5764,-2.8437,-3.7255,-52.7729,143.7556,-6.3933,-0.99848,-1.5698,-7.129,-2.9898,-5.0618,-3.0273,-5.4742,-5.3086,-3.0642,-4.6867,-8.823,-3.819,-2.8946,-3.528,-2.9046,0.9024,1.0189,-5.3858,-6.0123,-2.0518,-4.5095,-6.7738,-4.284,-0.6159,-1.6821,-0.74908,-2.0119,-6.0949,-1.9241,-3.0667,-3.7628
0.024,-174.23,-90.1712,-175.2148,-176.0056,-171.2582,-171.1798,-167.8324,-168.4908,-168.9703,-167.7503,-164.487,-166.8816,109.6905,84.6125,58.8472,29.7194,3.5158,-38.6633,-73.7568,-87.9871,-102.9972,-121.9954,-138.2954,-4.826,-3.0693,-8.3868,-4.5573,-7.2733,-2.4945,-3.3648,-53.732,143.009,-6.334,-0.66714,-1.8775,-6.107,-2.1954,-6.0403,-2.2374,-4.1999,-4.7209,-2.8615,-4.1166,-8.0824,-3.9239,-2.7057,-3.0247,-3.0687,0.90165,1.0412,-5.1531,-5.2589,-1.3567,-4.2118,-6.6719,-3.6061,-1.1813,-1.6725,-0.56558,-2.1382,-4.7338,-1.3562,-2.3595,-3.42
0.026,-182.3277,-90.9437,-179.0849,-178.9886,-172.8276,-172.7484,-173.9062,-173.005,-172.5249,-171.6038,-168.307,-170.3705,108.6579,80.7558,54.7739,25.628,2.8002,-41.0757,-78.5147,-89.8124,-105.1852,-125.9976,-140.4666,-5.5417,-2.4052,-7.9757,-4.0595,-7.74,-1.8128,-2.6562,-54.9932,143.7733,-6.9375,-1.1116,-1.5143,-5.4328,-2.6751,-5.7575,-1.2911,-5.1587,-4.2858,-3.2744,-4.3458,-8.2267,-4.0329,-2.1534,-2.6593,-3.4672,0.1161,0.42555,-4.7559,-4.4981,-2.2979,-4.4807,-6.6935,-3.0865,-1.2635,-1.5257,-1.0329,-2.6347,-4.2024,-0.87242,-2.2793,-2.147
0.028,-188.2717,-90.4423,-179.8874,-178.7721,-175.1326,-175.2104,-176.4189,-170.399,-174.3029,-172.11,-169.0431,-170.0575,106.1679,79.9286,53.9918,26.3042,-0.59723,-42.1875,-78.3893,-89.8299,-108.1825,-127.3724,-141.2186,-5.1094,-2.628,-8.8495,-4.2239,-7.8307,-2.3556,-3.2483,-54.8211,147.9872,-7.1496,-1.3539,-2.1677,-6.7891,-3.2886,-5.5514,-1.3467,-5.6604,-5.2005,-3.1551,-3.9545,-9.1224,-3.6506,-1.9645,-3.7616,-3.7045,0.73004,0.40182,-5.2324,-5.1333,-2.1302,-5.5128,-6.4522,-3.3548,-0.37693,-2.0678,-1.0938,-2.7852,-4.8914,-1.2913,-2.5502,-2.9095
0.03,-185.6524,-89.8473,-177.7316,-177.3465,-174.9575,-176.9175,-173.1572,-168.8533,-171.5302,-170.2067,-168.3682,-169.9255,106.4057,82.3591,55.2745,26.6302,-1.9461,-41.801,-77.5816,-90.1996,-107.2022,-126.0235,-141.6456,-4.6087,-2.707,-8.8947,-4.3286,-7.8643,-1.9532,-4.0305,-53.6411,149.3194,-7.2248,0.10546,-2.1479,-7.1481,-3.7467,-6.0321,-2.0433,-5.1059,-5.4563,-2.2849,-3.3248,-9.3754,-3.1784,-2.4681,-4.0423,-3.7947,-0.029576,0.68034,-5.1237,-5.8235,-2.8856,-5.7641,-5.9897,-3.4033,-0.022603,-2.7004,-0.11604,-3.2024,-5.3306,-1.6677,-2.4918,-3.3369
0.032,-184.37,-90.6726,-180.7382,-181.5986,-178.3316,-177.5808,-173.7838,-175.2601,-172.095,-173.442,-172.2287,-173.9495,105.848,80.907,53.6115,23.2338,-0.10865,-43.6667,-81.652,-92.986,-108.1832,-128.6825,-144.9104,-4.1115,-2.9497,-8.5855,-3.959,-7.9637,-1.4636,-3.7653,-52.5809,147.0051,-7.5251,0.34937,-1.3256,-6.5609,-3.2742,-5.7639,-2.185,-5.6804,-5.122,-2.6129,-4.5991,-9.3621,-4.0035,-2.9524,-3.0027,-3.7969,-0.45514,0.4123,-4.5526,-5.8478,-3.4169,-4.0014,-6.8279,-3.3063,-0.99586,-2.021,0.32974,-3.3676,-5.3433,-0.87311,-2.458,-2.8889
0.034,-188.362,-90.2271,-185.5635,-187.3282,-182.5337,-177.7414,-178.3706,-179.3674,-176.733,-176.0923,-175.0141,-176.8005,101.7885,76.7768,50.2031,21.7128,1.3164,-48.0446,-84.6998,-95.6412,-113.4566,-133.0403,-147.6563,-3.6508,-2.7091,-9.0187,-3.704,-7.6893,-2.1904,-3.8554,-53.1845,144.0549,-7.0048,-0.98322,-2.4404,-6.5426,-3.3181,-5.738,-1.8226,-5.197,-6.2166,-3.4972,-4.0447,-9.2883,-4.3031,-2.4967,-2.9329,-3.3977,0.46234,0.14425,-4.8778,-5.5256,-3.3887,-3.9286,-7.2101,-3.4413,-1.1104,-1.2238,0.17517,-3.0269,-5.263,-0.87876,-2.439,-3.109
0.036,-191.0513,-89.9161,-186.5424,-186.6884,-181.2253,-179.7621,-180.3658,-177.1598,-180.3543,-176.3109,-174.3009,-177.2985,99.6736,75.5651,49.3277,22.8504,1.5848,-49.54,-83.5062,-96.1801,-114.1696,-134.655,-148.6465,-4.4001,-2.8607,-9.3938,-4.3337,-6.9645,-1.9314,-3.9358,-53.8516,143.183,-7.4969,-0.82757,-3.1985,-6.8266,-3.7124,-5.0392,-2.0602,-5.9273,-6.3297,-4.0811,-3.2676,-9.0685,-3.2753,-1.9961,-3.1446,-3.4753,0.82309,-0.48113,-4.894,-5.0819,-2.9295,-5.1,-6.6393,-4.1467,-0.63324,-1.5531,-0.49423,-2.3101,-5.2307,-2.0216,-2.8922,-3.4334
0.038,-189.2224,-90.1464,-183.8857,-182.2095,-178.2835,-180.0568,-178.6155,-176.4005,-179.1056,-176.4936,-172.9427,-175.524,101.6312,77.6392,51.2159,23.6716,0.66493,-46.7889,-80.9862,-95.0024,-110.9673,-131.853,-147.1404,-4.9161,-3.3548,-8.6989,-5.0815,-6.3869,-1.8928,-3.9058,-54.8137,142.6011,-7.3992,-0.39437,-3.0486,-6.3192,-2.9133,-4.6765,-2.3534,-6.3906,-4.9775,-3.7983,-4.3491,-8.9275,-3.3318,-2.681,-2.7056,-3.0583,0.65987,0.016541,-5.0503,-5.2583,-2.2211,-5.296,-6.406,-4.3859,0.041481,-1.7971,-0.81375,-2.266,-4.9315,-2.124,-2.7318,-3.2843
0.04,-189.034,-90.4814,-181.4789,-178.5885,-179.0633,-177.5779,-177.1996,-175.2359,-178.3507,-174.4441,-172.1139,-172.7394,104.4089,80.6641,54.0504,26.4546,-1.2547,-44.1994,-78.49,-92.6127,-109.1996,-129.2263,-143.1933,-4.7286,-2.8999,-8.7118,-5.5801,-7.7771,-2.4989,-4.0635,-55.899,143.1213,-5.6291,-1.3386,-2.6427,-4.8863,-2.8838,-5.3293,-3.4002,-5.8122,-3.6824,-3.3637,-3.5415,-8.575,-3.6625,-3.0912,-2.5464,-2.3509,0.6042,1.2729,-5.0099,-5.1347,-2.4789,-4.7623,-6.9848,-4.1645,-0.41687,-1.318,-0.2513,-1.8092,-4.5726,-1.8817,-2.3018,-2.945
