time/other,Port1,Port2,Port3,Port4,Port5,Port6,Port7,Port8,Port9,Port10,Port11,Port12,Port13,Port14,Port15,Port16,Port17,Port18,Port19,Port20,Port21,Port22,Port23,Port24,Port25,Port26,Port27,Port28,Port29,Port30,Port31,Port32,Port33,Port34,Port35,Port36,Port37,Port38,Port39,Port40,Port41,Port42,Port43,Port44,Port45,Port46,Port47,Port48,Port49,Port50,Port51,Port52,Port53,Port54,Port55,Port56,Port57,Port58,Port59,Port60,Port61,Port62,Port63,Port64
0.002,-59.8711,-117.7957,-8.9476,3.9252,14.2928,31.615,44.3578,58.7157,64.4134,77.5721,98.9377,116.4227,-175.0918,-174.8172,-174.652,-173.5287,-26.1313,-182.9864,-178.7806,-187.3687,-202.2996,-213.5421,-195.6776,-4.8037,-2.4939,-9.2129,-4.3995,-7.5164,-2.9518,-3.559,-63.4942,131.3182,-7.18,-0.71779,-2.6273,-6.0823,-3.2971,-4.7918,-1.412,-5.8805,-4.3225,-3.9891,-3.8192,-8.2524,-4.1509,-2.182,-2.953,-3.359,0.12713,0.55367,-5.3678,-4.9741,-2.9367,-4.8063,-6.7703,-3.3856,-0.5559,-1.7172,-0.7219,-2.3484,-5.421,-0.56468,-2.6431,-2.514
0.004,-57.749,-117.6879,-5.5254,4.4763,17.4339,35.7391,47.9062,59.1418,67.3559,80.6257,102.8851,116.9643,-170.1709,-168.5736,-168.1094,-168.9454,-28.0014,-186.1069,-183.3003,-180.077,-194.2189,-204.54,-197.5471,-4.5551,-2.6298,-8.741,-3.7051,-6.7495,-2.5997,-4.1646,-62.7783,134.0496,-7.2264,-1.1927,-2.3626,-6.2665,-2.0711,-5.3217,-1.8459,-5.6,-4.0411,-4.2911,-3.7745,-9.8917,-4.1334,-2.3578,-3.2563,-3.937,0.15534,0.86137,-5.1219,-6.5215,-1.918,-4.8695,-6.8499,-3.7548,-0.179,-1.3613,-0.43962,-2.8169,-5.2676,-0.56399,-3.1258,-3.5235
0.006,-60.0114,-117.5385,-9.8826,0.90262,16.181,32.8847,44.3076,55.1381,66.198,78.9343,98.7665,112.9444,-170.3791,-173.0033,-172.6348,-172.7946,-27.1229,-174.169,-189.7607,-184.3589,-187.4344,-197.9856,-200.5654,-5.0253,-2.2562,-7.823,-3.7998,-6.588,-1.2735,-3.7491,-63.0923,132.9166,-7.078,-1.0467,-2.6305,-5.3077,-2.1293,-5.7991,-1.8862,-4.973,-4.962,-3.7639,-4.4412,-9.5169,-3.7312,-2.4511,-2.4059,-2.8681,-0.563,0.49428,-4.7123,-5.3094,-2.233,-4.4623,-6.2967,-3.2563,-1.0338,-2.3149,-0.4968,-1.8285,-5.4794,-0.88744,-2.6762,-3.5093
0.008,-62.7546,-118.1377,-11.7278,-0.82099,14.0496,32.4051,43.2043,54.5035,64.2848,78.676,98.0169,112.3815,-171.5598,-174.8916,-175.965,-177.8204,-25.2701,-169.5673,-182.6647,-184.632,-188.1192,-197.6789,-196.0412,-4.9657,-2.037,-8.8163,-4.7421,-7.1961,-1.1891,-3.3381,-63.2423,131.1719,-6.9362,-0.85177,-2.6448,-6.1668,-2.8821,-5.5535,-2.8234,-5.6089,-5.2509,-3.6805,-5.5424,-9.4074,-4.0801,-2.4257,-2.75,-3.7374,-0.0086045,0.067808,-5.6688,-5.1184,-3.4091,-3.7174,-6.6421,-3.771,-1.275,-2.4572,-1.2211,-2.0011,-5.7806,-0.26384,-2.5426,-3.6336
0.01,-63.5838,-118.7993,-16.6114,-7.2268,12.303,28.3288,38.1454,48.181,62.0896,74.4724,92.8845,106.0155,-174.6829,-179.1225,-178.8329,-181.1634,-24.0973,-177.6014,-189.9949,-186.387,-193.5289,-200.0314,-199.7072,-3.7427,-2.4711,-9.1433,-4.9409,-6.9996,-1.8271,-3.1059,-62.8891,130.1314,-6.497,-0.89106,-2.6281,-6.3766,-2.1762,-5.4419,-2.6752,-6.7241,-3.6969,-3.613,-4.3635,-9.4788,-3.5469,-2.3501,-2.8276,-4.3746,0.7288,0.72319,-5.6533,-6.0925,-2.2291,-3.819,-6.7011,-4.6048,-1.4423,-1.3768,-1.3259,-2.272,-4.8946,-0.66144,-2.1598,-3.6804
0.012,-68.0462,-118.4382,-17.7142,-5.4632,6.3779,23.4587,36.7304,48.7648,55.6341,70.0327,91.4008,105.7134,-183.8371,-185.2825,-181.7316,-180.6187,-24.8022,-183.8829,-195.9584,-192.8497,-202.1343,-201.8665,-200.979,-4.1446,-2.3544,-8.6765,-4.4166,-7.5649,-2.9627,-3.7754,-63.6058,128.6476,-6.793,-1.4598,-2.8422,-5.8015,-2.1707,-6.4445,-2.5416,-5.8222,-3.3519,-4.453,-4.4992,-8.5385,-3.5635,-2.155,-2.4114,-3.0197,0.13018,0.06226,-4.9729,-5.5794,-2.3168,-5.4495,-7.6144,-4.0182,-1.6421,-2.2852,-0.31331,-2.2588,-5.2718,-2.2017,-2.5714,-3.2786
0.014,-66.0371,-117.6224,-10.8745,2.4655,9.0757,29.3063,43.758,55.5408,58.3706,74.958,99.0798,112.8159,-184.4558,-181.6976,-181.8164,-179.6668,-26.5063,-175.3369,-183.5808,-191.864,-201.1816,-200.8683,-186.9502,-4.9599,-2.7124,-8.2025,-4.1516,-7.913,-2.4877,-4.1706,-63.1138,127.8056,-7.1207,-1.6443,-2.3126,-5.5925,-2.6136,-6.0399,-2.2388,-4.8052,-4.8564,-4.1535,-4.8516,-8.9216,-3.2171,-2.4596,-2.8895,-3.2665,-0.4631,-0.064726,-4.4708,-4.7109,-3.4287,-4.4655,-6.6963,-3.0132,-1.2358,-2.1391,0.041815,-2.6899,-6.2957,-1.218,-1.9564,-3.4014
0.016,-58.0981,-117.1581,-7.8702,4.9258,15.0097,33.9392,47.3288,58.8234,64.4226,80.1289,102.293,115.9708,-175.199,-173.7316,-175.2453,-171.6957,-27.0708,-174.6316,-175.6806,-185.5984,-194.9969,-197.0297,-175.3663,-4.5668,-3.2363,-8.168,-3.8218,-7.4849,-2.5488,-3.4726,-63.1861,127.4254,-6.9992,-1.0266,-2.5084,-5.7768,-2.8383,-5.0277,-2.1511,-5.3844,-4.6369,-3.2409,-4.1087,-9.2997,-2.5701,-2.4526,-2.6018,-4.053,-0.3838,0.74065,-4.691,-5.4767,-3.1184,-2.6749,-5.5031,-3.8841,-0.48051,-1.2938,-0.34675,-2.6157,-6.1634,-0.28361,-1.7405,-4.0709
0.018,-54.1984,-117.0926,-6.0596,5.4881,17.7184,36.1936,48.1259,59.2917,67.6316,82.7851,102.5549,116.3569,-168.3701,-168.4008,-168.6912,-167.9566,-26.5169,-181.5479,-183.4167,-180.6494,-191.2103,-188.0471,-177.0444,-4.6525,-3.1203,-8.3187,-3.703,-7.6672,-3.1904,-3.7716,-63.2548,129.057,-6.6714,-1.5127,-2.4704,-5.7488,-3.2301,-4.4589,-2.3668,-5.7551,-3.7612,-3.985,-4.1864,-8.0749,-2.9262,-2.3439,-2.1213,-3.8113,0.34446,0.8475,-5.7671,-6.4972,-2.8395,-3.5647,-6.3859,-4.1685,-0.30488,-1.6334,-0.5213,-2.8206,-5.9579,-0.30057,-2.1647,-3.6683
0.02,-56.2504,-117.4378,-7.8036,3.0862,17.4449,34.5604,45.8116,55.764,67.1833,81.3529,100.1941,112.9103,-170.0392,-170.494,-169.8539,-172.2892,-25.4241,-175.6745,-189.6771,-187.2267,-191.307,-185.651,-185.5296,-4.5006,-3.1687,-8.1824,-4.6552,-6.3299,-2.4484,-4.8242,-62.3246,132.3618,-5.9233,-1.666,-2.0383,-5.35,-2.6391,-4.5664,-1.9699,-5.7247,-4.4891,-4.2118,-3.7505,-9.2822,-3.3482,-2.5883,-2.3149,-3.3885,0.30405,0.74908,-6.2471,-5.9744,-2.9053,-4.4486,-6.6811,-3.2402,-0.49785,-2.2377,-0.43289,-3.2318,-5.2831,-0.93052,-2.5031,-2.9102
