time/other,Port1,Port2,Port3,Port4,Port5,Port6,Port7,Port8,Port9,Port10,Port11,Port12,Port13,Port14,Port15,Port16,Port17,Port18,Port19,Port20,Port21,Port22,Port23,Port24,Port25,Port26,Port27,Port28,Port29,Port30,Port31,Port32,Port33,Port34,Port35,Port36,Port37,Port38,Port39,Port40,Port41,Port42,Port43,Port44,Port45,Port46,Port47,Port48,Port49,Port50,Port51,Port52,Port53,Port54,Port55,Port56,Port57,Port58,Port59,Port60,Port61,Port62,Port63,Port64
0.022,-100.1107,-159.5792,-98.1499,-100.4393,-97.6198,-96.8768,-96.3092,-95.5473,-98.4935,-95.2429,-93.2737,-95.8635,46.6908,36.0834,23.2173,9.9779,-12.0297,-24.8306,-43.2421,-44.1511,-55.2488,-65.3349,-73.937,-4.9401,-3.398,-8.3415,-4.3788,-6.9119,-2.2374,-3.2127,-28.4418,68.7491,-6.9718,-0.42981,-2.5397,-6.604,-2.5955,-4.7199,-1.3934,-5.7391,-5.2379,-4.3363,-4.0248,-8.9137,-3.7718,-2.6012,-2.7045,-3.923,0.29788,-0.76521,-5.4908,-5.7435,-1.9776,-4.2582,-6.8978,-4.2093,-0.70575,-1.6401,-0.3038,-2.0721,-4.9881,-0.67536,-2.5031,-3.804
0.024,-97.3205,-159.326,-100.333,-101.4184,-97.4806,-95.0541,-96.146,-95.4017,-97.1625,-94.7236,-92.4339,-95.0806,47.2733,37.6195,23.299,9.9654,-11.3038,-24.5197,-42.19,-44.0789,-54.4039,-64.7187,-73.5587,-4.5727,-3.0537,-8.1809,-4.2507,-7.4746,-2.1756,-3.3125,-29.1348,68.3958,-6.3431,-1.277,-1.765,-6.423,-3.1439,-5.2083,-1.1117,-6.5518,-5.0029,-4.0279,-3.9662,-8.9742,-3.3001,-2.753,-2.7515,-3.2198,0.48608,0.31161,-6.2433,-5.6984,-2.5359,-4.5675,-6.5525,-4.6501,-1.0619,-1.6045,-0.42776,-2.1544,-5.244,-1.1383,-2.0074,-3.4543
0.026,-99.2096,-158.4093,-100.2389,-98.4942,-98.2813,-95.4403,-95.2839,-93.8593,-95.7011,-93.5856,-92.7465,-92.8297,47.5624,36.5294,23.4038,10.9704,-10.5703,-24.765,-41.9082,-44.154,-55.4391,-65.7342,-73.0396,-4.7165,-2.2935,-8.2246,-4.0278,-7.5717,-2.3428,-3.7427,-29.8986,67.9826,-7.511,-1.1415,-1.9417,-6.7912,-3.1503,-5.6708,-2.6184,-5.8908,-4.2073,-4.0388,-4.0694,-9.4553,-4.1505,-3.062,-3.1501,-3.4082,0.38322,0.44343,-6.0592,-5.9156,-2.5985,-4.4668,-7.404,-4.4345,-1.5145,-1.9935,-0.86939,-3.1267,-4.2436,-1.5398,-2.6261,-3.5785
0.028,-101.5207,-158.4197,-98.8821,-95.4882,-95.2485,-93.2138,-92.745,-91.9501,-93.2332,-90.6293,-90.2087,-91.7055,48.8763,38.8958,24.3247,11.7938,-10.5394,-22.8731,-40.455,-43.1465,-54.0241,-64.2016,-71.7366,-4.5234,-2.524,-8.8564,-3.0264,-7.6802,-2.3152,-3.3741,-29.9886,68.3958,-7.3722,-0.71995,-1.8458,-6.9243,-2.8264,-4.9087,-3.4662,-5.3463,-4.3804,-3.6662,-4.2637,-9.466,-4.0799,-2.7537,-3.3153,-3.4503,0.8259,-0.08661,-5.5319,-5.7845,-2.6408,-4.7986,-7.2795,-4.4023,-1.1982,-2.5389,-0.89466,-2.9021,-5.0064,-0.98653,-2.6282,-3.5551
0.03,-102.7625,-158.5251,-99.8428,-96.7618,-92.7122,-94.0287,-93.9256,-94.1997,-94.1278,-91.2328,-91.5397,-94.1649,49.1154,38.3074,22.8913,8.9092,-10.5462,-23.6805,-42.3212,-45.2831,-53.4729,-64.3115,-72.975,-3.8685,-3.2913,-8.5156,-3.4171,-8.4671,-2.2134,-3.6308,-30.1531,68.253,-6.7789,-0.89784,-2.0692,-6.8925,-3.4956,-4.2177,-2.3465,-5.6744,-4.6797,-3.5504,-3.7289,-9.2417,-3.5169,-2.4224,-3.4375,-3.0507,0.87389,-0.044795,-5.1491,-5.2274,-2.2015,-4.9441,-6.3203,-4.3724,-0.74037,-2.178,-0.33057,-2.1866,-5.1864,-1.6089,-2.2331,-3.1834
0.032,-103.8029,-159.1336,-97.5832,-96.5759,-93.7754,-95.6206,-94.354,-93.5843,-96.3627,-92.03,-91.2998,-92.6511,46.969,36.4113,23.3352,9.3802,-10.8726,-25.392,-42.4719,-45.2234,-55.3559,-64.9083,-72.6168,-4.0115,-3.2095,-9.287,-4.5232,-8.1466,-2.1123,-3.9942,-29.8993,68.5049,-6.9306,-1.9982,-3.662,-7.0542,-3.3046,-4.7965,-0.71445,-5.7479,-5.3921,-4.5072,-3.8761,-9.818,-3.8178,-2.6929,-3.1783,-3.3343,0.064726,-0.44168,-5.6405,-4.9575,-1.3763,-4.3541,-6.1938,-5.0868,0.0066524,-1.3452,-0.43521,-2.8515,-3.9336,-1.561,-1.3578,-3.8012
0.034,-102.9804,-158.914,-94.2514,-95.3087,-93.4527,-94.4318,-93.2589,-90.7956,-93.299,-90.7047,-88.9176,-90.0732,48.2538,38.0382,24.6352,11.2292,-11.6091,-23.5103,-40.3491,-43.5348,-54.2499,-63.589,-70.7286,-4.89,-2.61,-8.8679,-4.193,-7.2697,-2.2367,-3.7555,-29.2809,69.6154,-6.7066,-1.4332,-3.7491,-6.4453,-2.8519,-4.9071,-0.88572,-5.4134,-5.0301,-3.6387,-4.4463,-9.8064,-3.2756,-3.2832,-2.4766,-3.9119,0.083772,0.089795,-6.211,-5.0712,-2.0277,-4.6931,-6.0181,-4.3183,-0.36085,-0.79017,-0.44558,-2.9631,-4.3223,-0.86728,-1.8612,-3.5054
0.036,-100.9363,-157.7322,-93.0332,-93.0831,-93.2326,-92.5278,-92.3284,-89.6085,-91.1449,-90.7746,-88.2525,-89.7485,49.0901,38.305,25.1092,11.9928,-11.7177,-21.7783,-39.3544,-42.5324,-52.7379,-62.4851,-69.4148,-5.3372,-3.1107,-8.1787,-3.8976,-7.0312,-2.6263,-4.1473,-29.3672,68.4872,-6.5773,-1.0237,-2.5008,-6.6621,-2.8272,-5.2422,-2.1502,-5.2185,-3.9641,-3.5753,-3.8133,-9.6334,-2.9493,-3.1491,-3.6795,-3.7139,0.38245,0.40367,-5.2731,-4.7737,-3.0597,-5.8914,-6.7777,-3.6378,-1.0484,-1.726,0.30704,-3.1062,-4.7596,-1.3359,-3.0409,-3.1479
0.038,-99.0686,-157.8503,-93.0031,-93.447,-92.9727,-90.3232,-92.2086,-91.8714,-92.2315,-90.6086,-88.6226,-92.0641,49.6528,38.6877,25.7874,10.6378,-10.8146,-21.6192,-39.5513,-42.0334,-51.4164,-62.1116,-69.9489,-5.3031,-3.2628,-8.8708,-3.9303,-7.4824,-2.5943,-4.067,-29.5118,66.9665,-6.7247,-1.2144,-1.5694,-6.8271,-2.6012,-4.9903,-2.6643,-5.3598,-4.2939,-3.4454,-3.3174,-9.8561,-2.9278,-3.3263,-3.9864,-3.1415,-0.10137,0.30956,-4.9343,-4.7931,-2.4733,-5.299,-7.103,-4.6178,-0.47379,-2.3336,0.2024,-3.363,-4.9853,-1.7458,-3.0304,-3.6452
0.04,-101.0195,-159.1679,-95.6762,-94.7573,-93.4392,-93.3369,-96.2664,-95.714,-95.3455,-93.453,-90.847,-93.3496,48.3711,35.0465,23.0724,8.3767,-10.8297,-24.7076,-42.7261,-44.5226,-53.5938,-65.3737,-72.9578,-5.5433,-2.4613,-9.0899,-3.6015,-7.8174,-2.3653,-3.9101,-29.154,66.7922,-7.4799,-1.0133,-1.6803,-6.0253,-2.6075,-4.7343,-2.579,-5.3654,-4.4308,-1.7501,-2.9422,-9.4876,-3.505,-4.2255,-3.3537,-3.0573,-1.261,0.17774,-5.2526,-5.1191,-2.7293,-5.0344,-6.2113,-4.9641,-0.86615,-2.018,0.019777,-2.5484,-5.0584,-2.0238,-2.7471,-3.7657
