time/other,Port1,Port2,Port3,Port4,Port5,Port6,Port7,Port8,Port9,Port10,Port11,Port12,Port13,Port14,Port15,Port16,Port17,Port18,Port19,Port20,Port21,Port22,Port23,Port24,Port25,Port26,Port27,Port28,Port29,Port30,Port31,Port32,Port33,Port34,Port35,Port36,Port37,Port38,Port39,Port40,Port41,Port42,Port43,Port44,Port45,Port46,Port47,Port48,Port49,Port50,Port51,Port52,Port53,Port54,Port55,Port56,Port57,Port58,Port59,Port60,Port61,Port62,Port63,Port64
0.002,-33.3693,-128.2467,-3.0472,4.0881,4.9601,16.2017,24.0722,31.629,29.3485,38.1957,51.7222,59.6391,-91.9594,-90.2953,-90.0464,-87.089,-21.393,-86.9597,-93.5954,-91.3968,-94.1889,-98.1954,-93.2976,-5.0173,-2.4082,-9.1604,-3.798,-8.0282,-2.4198,-4.4962,-33.3931,66.0716,-7.4579,-0.75462,-2.6276,-6.1416,-1.6797,-4.9751,-1.716,-6.2008,-4.1276,-3.7983,-3.7653,-8.1263,-3.6971,-3.3936,-3.0449,-3.3856,-0.89122,0.42195,-5.0063,-5.2127,-2.2199,-4.0182,-7.9632,-3.834,-0.89235,-2.3899,-0.45997,-1.684,-5.3467,-1.5727,-2.4526,-3.1395
0.004,-27.4904,-128.9465,-3.1343,0.060976,12.1009,20.4271,24.065,26.6669,34.9045,41.2575,52.9667,55.7756,-84.8817,-85.4452,-87.6189,-91.107,-20.9599,-78.9453,-87.2597,-88.0585,-89.4724,-93.8131,-93.973,-5.2048,-3.6209,-8.9969,-3.5352,-7.5023,-2.5994,-3.7112,-32.7424,65.13,-6.7079,-1.559,-3.379,-6.6815,-1.7801,-5.3587,-1.9792,-6.8821,-4.0971,-3.4246,-4.7347,-8.7282,-3.6828,-2.8739,-3.2972,-3.8756,0.012316,0.41846,-4.9976,-5.6222,-2.5286,-4.9245,-6.6681,-4.103,-0.46349,-1.7241,-1.101,-1.9946,-5.5353,-1.209,-2.1487,-3.9125
0.006,-33.4753,-128.6989,-10.0599,-4.8386,5.8351,12.3229,16.9745,20.9665,28.1418,34.6881,45.1609,50.423,-88.8579,-90.4168,-90.4255,-93.4198,-18.9846,-90.2925,-90.4469,-88.8524,-95.6384,-96.941,-98.4243,-5.5164,-2.8437,-8.4041,-3.929,-7.7931,-1.7564,-3.5947,-33.0948,65.4236,-6.2391,-1.7563,-2.3898,-6.9838,-2.5286,-5.685,-1.6412,-5.4364,-4.1407,-3.6373,-4.0631,-9.2388,-3.798,-2.5215,-3.1812,-3.9281,0.54301,0.35363,-5.1384,-5.0316,-3.3442,-5.3341,-6.3522,-3.8219,-1.0883,-1.7419,-0.63822,-1.8324,-5.3376,-0.72177,-1.9488,-4.0189
0.008,-37.3533,-128.4752,-7.7651,-0.40526,2.9416,12.3611,19.2681,26.3867,25.0221,35.4987,46.7456,55.4285,-89.6371,-88.6564,-87.5134,-86.0857,-19.9414,-95.1393,-88.5925,-84.9775,-96.7585,-97.363,-99.0639,-5.087,-3.1149,-8.0527,-4.2132,-7.2429,-2.0903,-4.0086,-32.5193,67.4513,-6.1212,-2.1204,-0.31636,-7.1457,-3.1355,-5.5687,-2.8799,-4.9444,-5.2159,-3.7274,-3.0805,-9.2404,-3.4183,-2.9734,-2.9532,-4.3722,0.54452,-0.091644,-5.0467,-5.2266,-3.5456,-4.8637,-6.8313,-3.7524,-1.2225,-2.1,-0.33591,-1.8478,-4.3891,-0.94492,-1.9918,-3.9259
0.01,-33.1083,-127.8895,-4.9675,0.28248,7.5731,15.9683,21.4547,27.3473,30.3856,38.6368,49.2324,56.5341,-83.4571,-83.8941,-86.0546,-86.0912,-20.683,-90.8692,-89.4328,-83.475,-88.5665,-96.2084,-99.2248,-4.561,-3.0217,-8.5928,-3.8329,-7.4394,-2.7442,-3.9252,-31.9003,66.8487,-6.4547,-1.6208,-0.73564,-6.4399,-2.5955,-5.2457,-2.3278,-5.561,-4.7629,-3.4113,-3.7083,-8.6817,-2.9184,-2.7613,-2.8152,-4.1823,0.65661,-0.1761,-5.032,-5.1037,-2.2042,-4.2638,-6.8257,-3.5375,-1.1177,-1.8256,-0.10639,-2.2641,-4.6481,-0.79097,-0.66,-3.0884
0.012,-32.1764,-128.0246,-5.2306,-0.51242,8.2577,15.5233,21.2403,25.9583,31.1811,38.4921,49.5034,55.0624,-82.4348,-83.5415,-86.2287,-89.098,-20.7215,-88.2621,-93.6841,-84.5591,-85.8021,-94.7132,-98.9525,-4.5465,-3.2358,-8.7245,-3.882,-7.9131,-2.3158,-3.286,-32.3686,66.1738,-7.8305,-0.59825,-1.709,-5.9175,-2.4251,-5.2812,-1.5558,-5.6824,-4.0657,-3.1194,-4.5725,-9.4617,-3.7551,-2.5794,-2.9539,-3.8202,0.062646,0.50784,-5.5715,-4.7907,-1.6276,-4.7557,-7.3658,-4.0602,-1.4998,-2.4588,-0.77564,-3.2554,-5.5831,-0.18863,-1.4269,-2.9699
0.014,-33.1589,-128.0629,-7.0248,-2.4652,6.8537,14.4448,18.958,23.6259,29.9701,37.8938,47.6807,52.8045,-83.1757,-85.5925,-86.7358,-90.6018,-20.4748,-87.92,-95.8893,-87.3229,-89.8959,-95.1359,-99.1494,-4.808,-3.5924,-8.4128,-3.5779,-6.6369,-2.414,-3.7532,-31.8065,66.9063,-6.7035,0.15159,-1.4577,-6.4861,-3.106,-4.9251,-2.1282,-5.4548,-4.6622,-3.4263,-4.0912,-10.2326,-4.3121,-2.3466,-2.9821,-3.7655,0.69093,1.1114,-4.7098,-4.9468,-2.1878,-4.5749,-7.2531,-4.4358,-0.8343,-2.1037,-0.72735,-3.2018,-5.733,-0.88703,-2.7023,-3.422
0.016,-35.6889,-127.8512,-8.3069,-1.396,2.681,12.027,16.9369,25.2732,26.6487,34.414,45.7114,53.2055,-87.9296,-87.5933,-87.2051,-87.8846,-19.8584,-92.4496,-96.8296,-92.12,-97.1474,-99.8668,-100.8566,-5.3667,-2.895,-8.5591,-3.4149,-6.7834,-2.7464,-4.2986,-32.263,66.8356,-6.2037,-0.44348,-1.5956,-6.6784,-3.1188,-5.6569,-2.1362,-4.8557,-4.5046,-4.3596,-3.5354,-9.2503,-4.1429,-2.4722,-3.0707,-3.2918,0.76336,0.53086,-4.6827,-4.8962,-2.5866,-5.0629,-6.7453,-3.7823,-0.69488,-1.5417,-0.24601,-2.2766,-6.1467,-1.4265,-2.5862,-3.5349
0.018,-32.4234,-128.3745,-2.8071,3.6203,6.3319,17.5578,23.1254,30.8643,29.1198,38.8179,51.3522,58.2023,-88.1889,-83.2094,-83.9801,-82.0677,-19.7474,-89.9193,-93.7371,-90.0124,-96.0526,-97.1509,-96.8234,-5.2171,-2.7911,-8.3481,-3.7317,-7.8631,-2.4082,-4.5307,-33.1687,66.9232,-7.5795,-1.397,-2.1267,-6.7637,-2.8942,-6.286,-2.3092,-4.628,-4.4188,-4.4221,-3.5462,-9.2031,-3.4707,-3.173,-2.8145,-3.8357,0.12898,0.087021,-5.755,-5.2086,-2.3382,-5.2693,-6.9721,-3.3493,-0.70241,-2.6041,-0.49562,-2.8655,-5.3052,-0.65823,-2.8064,-3.6264
0.02,-29.1656,-129.0919,-3.3499,1.0006,11.3346,19.4014,23.6816,28.2509,33.6288,41.3608,51.548,56.4366,-85.4965,-85.1969,-89.0607,-91.1,-19.7542,-87.3122,-93.9991,-88.6191,-92.4504,-95.6822,-94.5313,-4.9011,-3.0473,-8.6643,-4.3513,-7.6781,-2.47,-4.7306,-32.995,67.1162,-7.3191,-1.0329,-2.5103,-6.6114,-3.3688,-5.3168,-2.1466,-5.6728,-4.9486,-3.7349,-3.925,-9.795,-3.5192,-2.7259,-2.3732,-4.1357,0.4698,0.30401,-5.247,-5.1975,-1.0886,-4.2438,-6.501,-4.2403,-0.51701,-2.9638,-0.32774,-3.4735,-5.0688,-0.79451,-2.8254,-3.4114
