time/other,Port1,Port2,Port3,Port4,Port5,Port6,Port7,Port8,Port9,Port10,Port11,Port12,Port13,Port14,Port15,Port16,Port17,Port18,Port19,Port20,Port21,Port22,Port23,Port24,Port25,Port26,Port27,Port28,Port29,Port30,Port31,Port32,Port33,Port34,Port35,Port36,Port37,Port38,Port39,Port40,Port41,Port42,Port43,Port44,Port45,Port46,Port47,Port48,Port49,Port50,Port51,Port52,Port53,Port54,Port55,Port56,Port57,Port58,Port59,Port60,Port61,Port62,Port63,Port64
0.022,-42.4124,-118.0393,-33.7293,-32.8601,-31.7697,-29.6654,-32.443,-32.322,-33.7069,-25.5075,-15.8729,7.9827,-289.3199,-277.3862,-278.3742,-291.6777,-143.7884,-262.8403,-234.783,-211.9523,-163.4794,-143.2269,-108.6026,-5.8651,-3.6523,-8.1465,-4.4619,-7.8336,-3.1908,-4.5279,-59.1663,128.3731,-7.604,-0.17733,-2.933,-5.4861,-3.2209,-4.7209,-3.2464,-5.0668,-4.6448,-4.4224,-4.3491,-8.6222,-3.9033,-2.7104,-3.0804,-3.326,-1.2971,0.98743,-4.8059,-5.8533,-3.2829,-5.3248,-7.7641,-3.6433,-0.86843,-1.321,-0.36272,-2.562,-5.5664,-1.4085,-2.7268,-3.5733
0.024,-42.0889,-118.0801,-32.9322,-33.9472,-30.4113,-27.4459,-31.6822,-32.8773,-31.973,-24.5344,-15.21,7.2375,-288.0171,-275.717,-277.0855,-292.3824,-143.5611,-261.2314,-234.3342,-211.638,-161.2833,-142.189,-107.5414,-5.36,-3.3775,-8.7648,-3.5629,-7.2039,-2.5753,-4.2965,-58.9269,130.0818,-6.2777,-0.51185,-2.948,-5.5611,-2.5541,-4.7096,-2.4059,-6.2899,-4.152,-3.1503,-4.2936,-9.2102,-3.8078,-2.4552,-2.1687,-3.1205,-0.12491,0.65589,-5.1076,-4.5696,-2.7297,-4.6183,-7.3009,-3.5471,-1.2816,-1.964,0.074897,-3.1965,-5.4502,-1.1888,-1.5454,-3.5207
0.026,-43.5736,-117.5463,-35.1586,-34.3809,-32.6413,-30.9655,-34.1497,-33.8383,-34.5883,-28.4148,-18.0549,6.5542,-289.9214,-280.0156,-279.6238,-293.6253,-141.7998,-264.5205,-235.7061,-214.6567,-170.41,-143.4431,-109.0404,-4.3899,-2.8259,-8.7785,-3.5908,-7.1739,-2.122,-3.7585,-59.6392,128.6548,-6.5056,-0.71723,-2.1259,-5.7382,-2.355,-5.3688,-2.1836,-5.7555,-3.2351,-3.4097,-4.3938,-9.6398,-3.5225,-2.7042,-2.2949,-4.2619,0.30905,0.28171,-4.8845,-4.8654,-2.2156,-5.204,-7.3724,-2.7124,-1.3547,-1.9699,-0.09673,-3.4712,-4.9632,-1.4163,-1.3751,-3.0955
0.028,-41.7499,-117.9283,-32.0012,-31.3761,-30.99,-28.2508,-31.8455,-30.8619,-33.2275,-24.1449,-14.4842,9.6014,-287.9197,-277.0942,-276.6646,-290.8777,-140.7317,-261.1359,-230.8303,-212.2463,-175.1973,-140.8042,-106.1049,-4.4895,-3.2679,-8.9535,-3.6321,-7.5827,-2.883,-4.6338,-61.3829,126.1796,-7.4065,-1.2491,-1.1086,-6.4553,-2.8656,-5.9287,-2.5749,-5.3137,-5.4677,-3.011,-5.2534,-9.9806,-3.0036,-3.5233,-3.4566,-4.8229,-0.4376,0.51771,-4.6921,-5.4507,-2.3676,-5.5449,-8.6369,-3.6158,-0.63249,-2.4771,-0.1874,-2.924,-4.9013,-1.4375,-3.0153,-3.968
0.03,-40.7679,-116.7289,-34.4416,-35.2563,-29.2269,-27.7893,-33.5273,-34.9957,-31.356,-24.2824,-16.1491,5.6901,-286.5029,-276.4743,-278.4042,-294.4112,-140.0234,-260.6481,-233.8957,-213.8678,-165.9073,-142.1013,-108.3307,-4.6733,-3.5861,-8.8237,-3.7105,-6.6843,-2.8364,-3.331,-61.9895,126.0388,-7.371,-1.1239,-0.98972,-6.1985,-2.5462,-4.897,-2.6007,-5.062,-5.4569,-2.8409,-4.3565,-9.4142,-3.4463,-2.2971,-2.7284,-4.0201,0.081781,1.1898,-4.6289,-5.2521,-2.6975,-5.1383,-7.8208,-4.6388,-0.5307,-2.2799,-0.24755,-2.6751,-5.099,-0.74104,-2.6578,-3.2886
0.032,-43.7747,-115.7316,-34.5549,-33.1045,-32.5611,-31.3647,-33.962,-33.24,-34.8514,-27.5992,-17.4626,6.8578,-291.2356,-280.2545,-279.8703,-293.3589,-141.6342,-263.8409,-235.8609,-215.0791,-165.7701,-144.9615,-109.5942,-5.3419,-2.9526,-8.6939,-4.9398,-7.597,-2.2602,-3.349,-62.0855,126.1219,-7.0172,-1.3758,-2.5389,-6.1929,-2.9206,-5.5118,-1.9115,-5.2242,-4.365,-4.5584,-3.7691,-8.177,-4.3722,-2.5747,-2.9542,-3.703,0.46234,0.7648,-4.126,-5.1874,-3.6324,-5.0815,-6.863,-3.9907,-1.7965,-2.4215,-0.52844,-2.7551,-5.5586,-1.3668,-1.8339,-2.5112
0.034,-40.5918,-116.454,-32.6612,-31.7435,-29.4973,-29.3631,-32.2928,-32.3821,-32.1687,-25.3127,-15.1432,8.6493,-288.7419,-278.2988,-278.1323,-292.3621,-143.1591,-262.6949,-234.4756,-214.1341,-163.8615,-145.0348,-108.104,-5.2401,-2.7419,-8.9413,-5.0402,-7.7736,-2.4923,-3.781,-60.9373,127.4164,-6.2726,-0.58084,-3.1692,-7.0249,-2.6721,-5.7978,-1.6763,-5.9465,-4.9584,-3.816,-3.6326,-9.0336,-3.0529,-2.8808,-3.0122,-3.4473,0.5714,0.82274,-4.2222,-5.7075,-2.7211,-3.8565,-6.5772,-3.674,-0.75989,-1.7837,0.11276,-2.8043,-5.1863,-1.1217,-1.9113,-3.5484
0.036,-39.7929,-116.4204,-34.9455,-33.785,-29.988,-29.7153,-34.238,-34.7454,-32.2176,-27.3503,-16.7421,6.9133,-289.0407,-280.2537,-280.633,-293.9174,-142.7414,-263.7314,-236.4267,-215.5509,-162.3633,-145.4069,-109.2032,-4.2794,-2.5412,-9.1457,-4.2881,-6.6293,-2.5178,-3.3332,-60.7571,127.4704,-6.3674,0.46043,-3.2105,-6.2503,-1.638,-4.8639,-1.8994,-5.257,-5.0872,-3.4606,-3.5325,-8.779,-2.9726,-1.9485,-2.7989,-3.1479,0.78496,0.3788,-4.3433,-5.5048,-2.6583,-3.6142,-6.5931,-3.4526,-0.009786,-1.6947,0.087534,-2.6618,-4.5592,-0.86677,-1.9809,-3.8565
0.038,-42.1715,-116.2926,-31.9988,-31.6141,-32.044,-27.9984,-32.0247,-32.1239,-33.0268,-25.8446,-15.0182,10.0818,-290.3869,-279.0389,-278.9111,-290.8348,-141.927,-262.0461,-233.2533,-213.4526,-165.398,-141.8464,-107.4144,-4.3165,-2.5803,-9.6104,-3.9974,-7.2697,-2.8925,-4.1304,-60.6138,128.9912,-6.1156,-0.49182,-3.063,-5.301,-2.2809,-4.7735,-2.7545,-5.8993,-3.9614,-3.64,-3.2975,-7.9074,-3.6123,-1.9176,-3.267,-3.2174,0.45396,-0.15801,-4.9321,-5.4777,-3.3832,-4.708,-6.8765,-3.0865,-0.44628,-1.7756,-0.3226,-2.9042,-4.1651,-0.89854,-2.7388,-3.6507
0.04,-41.1576,-116.3597,-33.2618,-33.6429,-30.5352,-27.6572,-32.8685,-34.0294,-31.6383,-24.0606,-15.8936,7.798,-288.3114,-277.679,-278.6123,-291.3996,-140.4276,-261.9059,-233.3255,-212.9017,-165.4276,-140.4256,-107.3061,-4.5244,-2.9611,-9.4282,-4.0595,-7.7106,-2.2995,-4.2326,-59.7987,129.3122,-5.8363,-0.88567,-2.4287,-5.5084,-2.9413,-5.4958,-2.273,-6.6024,-3.2087,-3.8518,-3.3174,-8.8205,-2.8788,-1.8791,-2.9134,-2.8795,0.23737,0.19099,-4.808,-5.4651,-2.3747,-4.3783,-6.2269,-2.8353,-0.20956,-1.7341,-0.40063,-3.1458,-4.2017,-0.52772,-2.8365,-3.3823
