time/other,Port1,Port2,Port3,Port4,Port5,Port6,Port7,Port8,Port9,Port10,Port11,Port12,Port13,Port14,Port15,Port16,Port17,Port18,Port19,Port20,Port21,Port22,Port23,Port24,Port25,Port26,Port27,Port28,Port29,Port30,Port31,Port32,Port33,Port34,Port35,Port36,Port37,Port38,Port39,Port40,Port41,Port42,Port43,Port44,Port45,Port46,Port47,Port48,Port49,Port50,Port51,Port52,Port53,Port54,Port55,Port56,Port57,Port58,Port59,Port60,Port61,Port62,Port63,Port64
0.002,-22.5738,-129.253,-14.7027,-13.1552,-12.6179,-11.1574,-12.8548,-13.0365,-12.4827,-8.8836,-0.17265,9.2337,-149.1844,-142.6842,-142.0178,-146.5461,-5.7126,-131.1143,-118.1985,-106.0322,-99.3228,-69.9967,-53.8977,-4.5745,-2.6004,-9.0756,-3.0267,-7.8468,-2.3632,-3.2372,-30.9564,62.3728,-7.1875,-1.5855,-1.8318,-5.6082,-1.7027,-5.3205,-2.9369,-5.9392,-4.7055,-3.8479,-3.8525,-9.2957,-3.4432,-2.6325,-2.9677,-3.3381,-0.58385,-0.2136,-4.5105,-5.533,-2.1889,-4.5301,-6.3715,-3.6619,-0.96147,-1.6281,-0.21041,-1.8592,-4.3367,-0.37706,-2.5547,-3.3396
0.004,-22.2762,-129.6932,-14.3305,-12.1572,-11.4958,-11.0115,-12.0842,-12.0807,-12.5515,-7.7323,0.60118,9.5586,-149.2395,-142.0133,-141.2828,-146.2278,-6.596,-130.9297,-118.344,-105.7825,-92.7356,-69.1701,-53.2575,-4.8136,-3.3248,-8.2329,-3.2119,-7.8747,-2.425,-3.754,-30.6395,62.5227,-6.4087,-1.1188,-2.2106,-6.3162,-2.3222,-5.7204,-2.9071,-6.6141,-5.1781,-4.0689,-3.9055,-9.7581,-3.8674,-2.4768,-2.6653,-3.2302,-0.56174,0.50641,-3.6975,-5.2074,-2.2407,-4.3638,-6.942,-3.9155,-0.89666,-2.1574,-1.3347,-1.7337,-4.8769,-0.30999,-2.3978,-3.8938
0.006,-22.3892,-129.4687,-15.2152,-14.2674,-10.6787,-11.3158,-13.1985,-12.992,-11.1119,-6.0907,1.2192,9.2266,-148.1441,-142.1853,-141.4754,-147.4993,-6.9894,-130.4407,-118.4872,-105.1986,-82.19,-67.8748,-53.9896,-4.6712,-3.5318,-8.0105,-3.2596,-8.0426,-2.1108,-3.6015,-30.6926,62.0777,-6.3645,-0.78046,-3.1124,-6.3617,-2.6319,-6.9091,-2.821,-5.8649,-4.3557,-4.7911,-3.8294,-9.3711,-4.4227,-2.0512,-3.0743,-3.013,-0.24767,0.4276,-4.2493,-5.2706,-2.2751,-5.0787,-6.689,-4.7272,-1.1265,-1.9787,-0.51858,-2.4238,-5.5282,-1.4029,-1.921,-4.1386
0.008,-23.6287,-129.3968,-16.2741,-14.7505,-13.4111,-13.2307,-14.9168,-13.9828,-12.538,-8.0692,-0.48051,9.2266,-149.4255,-144.3093,-143.4852,-148.8683,-6.7595,-131.6364,-118.8348,-105.5714,-86.4091,-67.3545,-54.7655,-4.4947,-3.5766,-8.6784,-2.9847,-7.3202,-2.1617,-3.4806,-31.0273,60.7673,-6.2438,-0.65055,-2.4007,-7.104,-2.5905,-5.8212,-2.5595,-5.6909,-4.0645,-4.2224,-3.5202,-8.515,-4.4553,-1.292,-2.3863,-2.9686,-0.098258,1.0304,-5.9111,-6.1054,-2.6652,-5.2915,-6.7399,-4.6917,-0.40164,-1.5065,0.019829,-2.8114,-5.5944,-0.58885,-1.6924,-3.6171
0.01,-23.2158,-129.8897,-14.6117,-11.3052,-13.7483,-10.8831,-12.2841,-10.4093,-13.2058,-8.3425,1.385,11.4263,-150.5377,-142.5536,-142.1495,-146.0353,-7.4688,-130.4245,-116.5381,-104.8265,-91.3977,-66.3942,-53.5011,-4.6029,-2.6666,-8.8262,-3.7723,-7.1973,-2.881,-3.6976,-31.6166,60.9933,-5.9046,-0.86625,-2.6662,-6.5626,-3.4673,-4.0251,-2.8154,-5.2619,-4.7293,-3.5294,-5.0921,-9.0056,-4.0732,-1.6342,-2.4514,-2.9088,-0.47712,1.851,-6.3023,-6.61,-3.3592,-5.397,-7.9501,-3.6038,-0.49505,-1.8787,-0.63812,-2.9744,-6.0825,-0.24503,-2.5737,-3.6547
0.012,-21.2439,-130.1198,-15.8338,-13.9529,-10.9071,-9.4485,-12.5249,-12.1251,-10.6662,-6.5515,2.2302,9.2171,-146.9485,-141.0928,-140.9223,-146.7897,-7.952,-129.2745,-117.0856,-105.5313,-91.9791,-65.9184,-53.6418,-4.2389,-1.8568,-8.6172,-4.2473,-7.6017,-2.5196,-3.7284,-31.536,62.475,-6.0875,-0.78447,-3.7052,-5.896,-3.5421,-5.1091,-2.4121,-5.4129,-4.6468,-3.231,-4.7076,-9.5194,-3.5823,-2.8222,-2.4475,-3.6462,-0.074628,1.2013,-5.6089,-6.3421,-2.8814,-4.8173,-7.211,-3.54,-1.5507,-1.5132,-0.55716,-2.749,-5.2159,-0.71312,-2.7207,-3.4914
0.014,-23.0896,-129.6325,-16.7873,-14.463,-13.0335,-11.9142,-13.7276,-13.3545,-12.6437,-7.9031,-0.32003,9.6989,-148.4595,-143.7048,-141.0648,-145.8467,-7.5744,-131.2062,-118.3163,-106.456,-95.7465,-68.6827,-53.8222,-4.138,-2.4666,-8.5828,-4.2281,-7.5188,-2.6963,-3.1831,-30.8736,62.2214,-7.0081,-0.7724,-3.6069,-6.0985,-2.8437,-6.5367,-2.5288,-5.3762,-3.3764,-4.139,-3.7335,-8.994,-3.5879,-2.9879,-2.4991,-3.6913,0.56036,0.24473,-4.9045,-5.2012,-2.8164,-4.9036,-6.3683,-3.5149,-1.3608,-0.82306,-0.2401,-2.9105,-4.6546,-0.94184,-3.3242,-3.2508
0.016,-22.1336,-130.0199,-13.5638,-12.8909,-12.1476,-10.1312,-10.8656,-11.4376,-11.7314,-6.7899,1.2967,11.6768,-147.9222,-140.4038,-139.9671,-144.0754,-7.857,-128.9443,-115.4132,-104.1269,-95.42,-67.7376,-50.6963,-4.6421,-3.112,-8.8383,-4.3989,-7.4731,-3.0149,-3.1658,-30.2133,62.0962,-7.2967,-0.73392,-2.5878,-6.3601,-3.5476,-6.419,-3.0503,-5.0479,-2.7428,-4.3633,-4.5034,-8.3791,-3.9834,-2.5307,-3.3313,-3.8967,0.67242,0.23219,-4.6228,-5.2927,-2.6942,-5.2787,-6.899,-3.397,-0.79343,-1.0254,-0.19259,-3.4376,-4.7256,-1.6295,-3.2567,-3.7874
0.018,-21.2626,-129.9305,-16.5466,-15.4395,-11.1342,-10.9741,-13.8158,-15.4851,-11.3741,-7.3008,0.002363,9.1061,-146.663,-140.7941,-142.2481,-147.0757,-7.2224,-129.687,-117.1959,-104.8345,-95.26,-69.1773,-52.0742,-5.171,-2.4311,-8.7078,-4.7308,-7.6139,-3.1989,-3.5331,-31.296,61.3176,-6.6191,-0.54632,-2.2636,-5.8418,-3.3,-5.3924,-2.1064,-5.2069,-3.7212,-4.0073,-4.6183,-8.4205,-4.534,-2.4875,-3.126,-3.4822,0.81116,0.96689,-4.1613,-5.535,-3.3749,-4.966,-6.9452,-3.3082,-0.1884,-0.76153,0.0057021,-2.6543,-4.8424,-1.5483,-2.1446,-3.5745
0.02,-23.9108,-129.4208,-17.8977,-14.9094,-14.0475,-13.2351,-14.6837,-14.6127,-13.982,-8.793,-0.6732,9.7361,-148.9532,-143.0916,-142.443,-146.6813,-7.7877,-132.0518,-118.279,-105.6536,-101.2949,-69.8083,-53.5132,-5.2974,-2.9306,-8.4702,-4.4146,-7.0816,-3.6425,-3.5624,-32.251,61.7895,-6.4824,-0.24159,-3.4714,-6.2787,-1.9257,-5.4368,-2.3357,-6.0582,-3.7171,-3.1584,-4.443,-9.4324,-4.2139,-2.1876,-2.3722,-3.2206,0.2928,1.403,-4.9764,-5.2282,-3.5527,-4.3606,-6.7359,-3.0311,-0.18236,-0.89646,-0.17178,-2.677,-5.4234,-0.84018,-2.5287,-3.3296
0.022,-23.6061,-129.4504,-17.3014,-17.6695,-13.4941,-12.8332,-14.6007,-14.626,-12.6451,-8.7295,-1.1737,6.9555,-146.8957,-141.9569,-142.6317,-149.284,-8.225,-130.6598,-118.1813,-106.1327,-96.3452,-66.9333,-53.7662,-4.3595,-3.6257,-8.7157,-3.8962,-6.6907,-2.3101,-3.4017,-31.3167,63.5633,-6.4463,0.50892,-3.3343,-6.758,-2.5531,-5.0686,-2.1402,-6.4998,-3.2972,-2.4571,-4.3554,-9.2476,-3.4036,-1.7907,-1.7673,-3.4046,-0.1722,0.59569,-5.052,-5.8036,-2.3871,-4.9868,-6.5004,-3.7588,-0.11982,-1.892,0.11039,-2.8033,-5.3158,-0.63262,-2.7664,-2.8577
0.024,-24.7561,-129.591,-17.3489,-17.0643,-15.0841,-14.2405,-15.8782,-14.0086,-14.5476,-10.9799,-2.5318,6.8287,-149.1415,-144.7136,-144.1693,-148.4086,-7.4198,-132.143,-119.4568,-107.1658,-95.6118,-67.9863,-55.1513,-4.3944,-2.3841,-8.8734,-4.4161,-7.5274,-2.3239,-4.1386,-31.649,63.7055,-6.0724,0.14009,-2.4079,-5.3578,-2.8597,-4.8343,-1.2267,-5.5902,-4.1057,-2.8424,-4.701,-8.912,-3.6625,-2.6649,-2.3902,-3.5804,0.78066,-0.47394,-4.666,-5.7592,-2.3723,-5.4386,-6.5585,-4.0835,-0.60129,-2.3864,-0.044795,-2.5735,-6.0403,-1.3605,-2.4042,-2.4958
0.026,-22.3346,-129.7435,-12.6823,-13.3093,-12.6822,-11.1046,-12.2735,-10.8833,-12.4112,-7.8554,0.85834,9.8867,-147.9497,-141.3329,-140.5101,-143.871,-7.6362,-129.2951,-115.449,-104.2441,-94.7938,-65.6251,-53.0959,-4.8187,-2.567,-8.2945,-4.671,-7.726,-3.3647,-3.9928,-30.8906,64.8137,-6.0123,-1.3329,-2.644,-5.1282,-2.4671,-4.9159,-2.0629,-5.6166,-4.873,-3.311,-4.3809,-9.3843,-3.9255,-2.8145,-2.7953,-3.9883,1.1618,-0.03637,-5.4673,-5.9174,-2.3323,-4.9892,-7.1656,-3.4301,-0.79269,-2.144,-0.79629,-3.0896,-5.581,-1.0781,-2.8529,-3.4197
0.028,-21.2595,-130.4929,-14.7851,-16.2132,-10.9901,-11.1391,-14.7041,-15.3744,-11.1459,-8.0652,-2.002,7.8914,-145.3219,-141.1061,-141.799,-147.2086,-7.5035,-129.9363,-117.4936,-105.2881,-91.2399,-66.875,-54.6462,-4.4126,-3.1141,-7.7043,-4.8319,-7.3253,-2.9225,-3.3792,-29.8773,64.3864,-6.3002,-1.8854,-2.4538,-5.841,-3.6846,-4.8933,-2.8845,-5.6253,-4.3235,-3.3018,-3.5226,-8.1363,-4.6055,-2.2871,-2.648,-3.8435,0.75931,0.50712,-5.3191,-5.4635,-3.3866,-4.3205,-7.3208,-2.9035,-0.46567,-1.3835,-0.44949,-2.5111,-5.3242,0.032414,-2.407,-2.9947
0.03,-25.0747,-130.5024,-16.6946,-14.9381,-15.0353,-12.7503,-15.4621,-14.343,-14.8793,-10.136,-3.271,9.5348,-148.4304,-143.6883,-142.7033,-147.0412,-7.2796,-132.6798,-119.897,-107.1782,-95.3338,-70.824,-54.1462,-4.4133,-2.6545,-8.4695,-4.0956,-7.7718,-2.4156,-3.8141,-30.5494,64.1159,-7.1405,-1.4107,-2.5759,-5.7342,-3.5126,-5.1906,-3.7006,-6.0734,-4.3821,-4.0481,-3.8848,-8.7885,-4.7929,-2.7034,-2.554,-4.2403,0.88662,0.069658,-5.4225,-4.6939,-2.8117,-3.808,-7.2834,-3.8913,-0.42272,-1.4932,-0.6582,-2.346,-5.7885,-0.48437,-1.7507,-2.549
0.032,-22.6806,-130.0463,-14.4968,-13.6055,-13.1847,-10.3067,-12.6371,-11.6036,-12.7954,-6.8336,0.10372,9.7464,-147.3595,-140.2905,-140.4786,-145.3783,-7.2842,-130.0032,-115.9346,-106.5419,-93.1859,-68.9724,-52.1109,-4.4947,-2.6972,-9.3473,-3.0894,-7.8225,-3.0549,-3.9711,-30.5073,65.0473,-7.7567,-0.73074,-2.3286,-6.4597,-2.8541,-5.2075,-3.3409,-6.4463,-5.3003,-4.6718,-4.8275,-9.5849,-4.2742,-2.6895,-2.5407,-3.5524,0.64726,0.065445,-5.2069,-5.0492,-2.1717,-4.423,-6.977,-4.1861,-0.54103,-1.0054,-0.59209,-2.354,-4.3746,-0.51262,-1.9913,-3.749
