time/other,Port1,Port2,Port3,Port4,Port5,Port6,Port7,Port8,Port9,Port10,Port11,Port12,Port13,Port14,Port15,Port16,Port17,Port18,Port19,Port20,Port21,Port22,Port23,Port24,Port25,Port26,Port27,Port28,Port29,Port30,Port31,Port32,Port33,Port34,Port35,Port36,Port37,Port38,Port39,Port40,Port41,Port42,Port43,Port44,Port45,Port46,Port47,Port48,Port49,Port50,Port51,Port52,Port53,Port54,Port55,Port56,Port57,Port58,Port59,Port60,Port61,Port62,Port63,Port64
0.002,-176.0217,-95.122,-171.9146,-167.8361,-170.8702,-177.0824,-174.8568,-179.5553,-176.6053,-174.5156,-173.662,-175.6315,61.6997,34.6387,6.3566,-23.669,-34.7516,-84.2703,-111.0966,-116.5461,-124.7899,-134.5099,-136.8003,-4.2487,-2.8746,-7.5889,-4.3689,-7.2432,-1.8065,-3.3111,-55.7058,138.4207,-7.4058,-0.26599,-2.1938,-6.8011,-3.5388,-5.4263,-1.9596,-5.4007,-4.2471,-3.9426,-3.501,-8.2109,-3.389,-2.1349,-3.2011,-2.6658,-0.30357,0.26209,-5.0111,-4.9664,-2.3091,-4.2483,-6.4455,-3.5879,-1.7236,-0.75165,-0.14296,-2.6665,-5.1636,-1.9739,-2.4597,-2.8388
0.004,-193.6945,-95.8362,-165.3451,-171.5754,-178.8729,-181.371,-181.2861,-188.6358,-183.5812,-182.0375,-179.6245,-182.146,63.3323,35.9115,7.2019,-22.6668,-33.6821,-84.015,-110.8564,-116.5709,-124.1476,-134.3555,-137.6161,-4.841,-2.6084,-8.4026,-3.4244,-6.2067,-1.7673,-3.556,-55.0496,137.2476,-6.643,-0.44728,-2.5871,-7.1018,-3.4488,-5.0546,-2.2873,-4.9501,-4.2702,-2.7772,-4.503,-8.9267,-4.2618,-1.255,-2.998,-3.4443,-0.19069,0.094521,-4.0545,-5.7414,-2.5176,-4.3459,-5.8739,-3.1936,-2.1036,-1.098,-0.15041,-2.2898,-5.7119,-1.851,-2.3345,-3.3571
0.006,-192.3601,-95.6138,-169.1335,-175.1502,-178.1963,-182.461,-189.2439,-189.0186,-186.7335,-183.735,-180.0262,-183.3823,64.0902,38.5887,9.3146,-19.8255,-32.7831,-82.5238,-107.9823,-114.9839,-123.582,-133.4081,-137.0435,-5.7007,-2.2759,-9.0043,-3.6695,-6.0759,-1.8335,-3.9257,-54.0255,137.5663,-6.6951,-1.9805,-2.714,-7.1058,-3.0512,-5.7234,-2.9202,-4.9948,-4.4815,-3.1551,-4.4302,-9.2294,-4.3619,-2.1851,-3.0513,-3.9433,0.26312,0.22716,-4.6205,-6.0747,-2.1642,-4.4963,-6.3404,-3.6833,-1.0602,-2.0095,-0.29605,-1.3188,-5.4578,-1.9583,-3.0206,-3.5893
0.008,-181.8169,-96.6662,-177.9587,-179.9262,-175.5443,-188.1209,-187.5364,-184.2285,-185.5394,-183.8462,-179.5549,-181.015,64.875,39.7746,10.709,-19.3712,-31.5844,-81.7137,-107.2503,-114.2804,-123.2519,-133.1071,-137.5401,-5.519,-2.6981,-8.5611,-4.4196,-7.1438,-2.19,-4.0301,-54.0359,137.0629,-6.4628,-2.3945,-2.0963,-6.5768,-2.9755,-6.6615,-3.0732,-5.8298,-5.108,-3.6156,-4.6983,-9.3439,-3.2817,-3.1537,-3.2167,-3.8087,0.62312,-0.1651,-4.7519,-5.6934,-2.3358,-4.9348,-6.4391,-3.6218,-0.736,-3.0092,0.39724,-1.7338,-5.3318,-1.9555,-4.0233,-3.2592
0.01,-175.5529,-96.5279,-190.6301,-194.5021,-183.6207,-188.7901,-186.6049,-179.5108,-186.2603,-183.1667,-179.812,-181.4086,65.4082,37.276,8.4368,-22.8344,-32.2381,-83.3251,-110.9198,-115.6452,-123.9742,-135.9171,-140.5961,-4.7276,-3.2369,-7.9979,-3.688,-7.2596,-2.4337,-4.0437,-54.31,137.634,-6.4802,-1.1983,-1.565,-5.8876,-2.5126,-6.1282,-2.7535,-5.7043,-4.039,-3.2586,-4.6115,-10.291,-2.9152,-2.718,-3.1031,-3.2949,0.070916,0.22438,-4.1808,-5.6053,-2.7848,-4.9852,-7.0131,-3.663,-0.64703,-1.965,0.96344,-2.7863,-5.2635,-1.5147,-3.319,-3.382
0.012,-175.7265,-95.9281,-200.9651,-202.0555,-191.9383,-183.5831,-180.1216,-175.416,-184.7959,-181.513,-178.4384,-183.1483,63.3698,36.2883,7.1572,-24.0232,-34.3818,-83.5524,-111.519,-116.198,-126.5526,-136.203,-140.2883,-4.8628,-3.002,-8.3308,-3.2997,-7.5705,-2.6432,-3.5763,-55.2329,138.4899,-7.2103,-0.26759,-1.3795,-5.8469,-2.311,-5.6945,-1.8058,-5.5429,-2.9527,-3.4638,-3.7798,-10.6526,-2.9574,-3.0905,-2.8279,-3.326,-0.23646,0.57545,-4.6609,-5.1539,-3.7284,-4.798,-7.2798,-3.9233,-1.6098,-1.7862,-0.2849,-3.8196,-5.6147,-1.1764,-2.129,-3.8442
0.014,-180.0448,-96.7862,-210.6747,-203.0214,-191.6901,-177.8865,-172.4653,-175.4121,-179.7236,-181.7625,-183.7161,-190.8252,61.9391,36.1544,7.2875,-24.8428,-35.9639,-84.5971,-111.454,-117.7813,-128.2264,-135.9976,-139.7494,-4.1905,-3.133,-9.4562,-4.349,-7.8015,-2.5632,-3.3028,-54.6373,139.4175,-7.0844,0.29081,-1.9742,-5.7886,-2.3915,-5.0384,-1.9289,-5.7898,-4.153,-3.2578,-4.6379,-9.9278,-2.595,-3.2601,-2.5887,-3.9714,0.097616,0.36051,-5.0229,-5.5255,-3.6814,-4.0394,-7.0728,-4.0219,-1.6603,-1.7009,-1.1275,-3.766,-5.5268,-0.55688,-2.1544,-4.0501
0.016,-187.7096,-95.9929,-204.0937,-191.5479,-187.1199,-173.6067,-171.6062,-175.5111,-177.0253,-184.0663,-188.6234,-196.0184,60.5306,35.9844,8.0881,-20.7875,-35.1026,-85.5046,-108.9978,-117.1324,-128.8094,-135.3353,-136.4042,-4.0372,-2.8397,-9.7524,-4.3597,-7.8743,-2.1114,-2.9647,-54.7563,139.3382,-7.7784,0.40957,-2.4127,-5.8596,-2.7532,-5.0692,-1.5988,-5.376,-5.0428,-3.4538,-4.2962,-9.1166,-2.7293,-3.0465,-3.0552,-3.516,-0.19374,0.21113,-4.6081,-4.7492,-3.4047,-3.9194,-6.8659,-3.7713,-1.1786,-1.4124,-0.1088,-2.4646,-4.9166,-0.22207,-2.7539,-3.6099
0.018,-199.5677,-95.5658,-184.6747,-171.6745,-175.6713,-173.8398,-174.9522,-174.4221,-174.5938,-180.3924,-189.1399,-195.9497,64.862,40.1357,11.3007,-16.0505,-33.5183,-80.3982,-105.1418,-113.1552,-123.3825,-130.7999,-133.0282,-4.8526,-3.17,-9.0445,-3.5989,-7.4711,-1.816,-3.6446,-54.2664,140.1625,-7.3507,0.33894,-2.8242,-6.0686,-3.1492,-4.3032,-2.2285,-4.8926,-5.3705,-3.6865,-3.415,-9.3414,-2.5774,-2.9571,-2.4931,-2.8957,0.25626,0.68928,-4.3607,-4.52,-3.0458,-4.7548,-6.5928,-3.5556,-0.36809,-1.0876,0.1669,-2.1495,-4.7744,-0.12105,-2.6265,-3.443
0.02,-207.2759,-96.1304,-167.4748,-169.6243,-168.3337,-180.7084,-176.2155,-176.77,-175.6815,-180.0452,-192.2572,-200.2714,69.257,41.7696,12.2093,-19.2051,-31.4908,-78.0136,-105.4947,-110.5559,-118.5149,-128.1852,-133.9889,-5.1651,-3.301,-9.0065,-4.3106,-6.3397,-1.8225,-4.3344,-54.3868,139.2103,-6.7211,-0.16808,-2.5514,-5.3602,-2.9842,-4.1215,-2.6835,-4.9741,-5.3581,-2.9908,-3.1444,-9.5819,-3.1013,-3.254,-3.1258,-3.706,0.32796,0.71373,-4.9024,-5.4407,-2.567,-4.4819,-7.4688,-3.0045,-0.33794,-1.2011,-0.4573,-2.137,-5.0939,-0.62964,-2.6026,-3.5439
0.022,-207.2549,-96.1728,-163.6918,-181.0188,-180.1703,-182.2887,-178.3772,-179.0883,-182.0564,-186.1691,-193.8655,-204.343,66.4408,38.3945,9.9586,-20.8576,-30.6711,-82.0598,-108.1726,-113.287,-123.8651,-133.5754,-137.883,-5.2116,-2.6967,-8.9742,-4.0819,-6.7578,-1.8509,-3.7025,-54.106,139.0072,-7.7705,-0.43608,-1.6856,-5.0195,-3.2479,-5.0295,-1.7921,-5.3136,-5.1336,-2.4101,-3.6424,-9.6292,-3.7412,-2.6833,-2.9024,-3.5485,0.29439,0.64531,-4.6646,-5.1512,-3.0082,-4.5396,-6.7838,-2.9503,-1.5947,-1.2708,-0.11029,-2.1451,-5.2776,-1.0626,-2.0614,-3.3948
0.024,-195.8365,-95.7922,-179.9483,-189.2912,-187.6009,-175.0946,-182.4986,-182.7326,-181.691,-185.8568,-193.4583,-201.9607,65.5378,37.4272,9.151,-21.7937,-33.1658,-83.5369,-109.8513,-115.442,-127.5639,-137.0707,-141.1931,-4.8141,-2.75,-8.4585,-3.6765,-7.1817,-1.8167,-3.2825,-53.2304,139.3459,-6.8876,-0.61978,-2.2771,-5.6019,-3.1564,-4.9027,-3.0426,-5.8729,-4.3477,-1.9179,-4.1108,-8.8031,-3.7372,-1.8897,-2.2665,-2.5549,0.57659,0.56435,-4.6756,-5.272,-2.2982,-4.6571,-6.0196,-3.9742,-1.352,-1.4065,-0.36961,-2.7532,-4.3873,-0.81966,-1.6104,-3.6298
0.026,-183.3602,-95.9521,-194.9886,-185.7428,-180.3524,-179.068,-184.6709,-185.6823,-179.107,-187.7506,-194.4339,-197.7613,65.0783,37.2979,7.7696,-23.8666,-34.9856,-83.7826,-111.6615,-116.8614,-127.837,-137.0693,-141.3037,-4.6077,-2.4077,-8.2038,-4.594,-7.3189,-1.2041,-2.9947,-54.5885,138.9202,-6.1219,-0.98646,-2.1217,-6.4796,-2.7651,-5.5732,-3.6192,-5.9712,-4.928,-2.0004,-3.6922,-8.483,-3.6664,-2.091,-2.8247,-2.5483,0.3127,1.0983,-5.1741,-5.2324,-2.1634,-4.0722,-6.5816,-4.4525,-1.3271,-1.8752,-1.0339,-1.9254,-4.9961,-0.91855,-2.0762,-3.1455
