time/other,Port1,Port2,Port3,Port4,Port5,Port6,Port7,Port8,Port9,Port10,Port11,Port12,Port13,Port14,Port15,Port16,Port17,Port18,Port19,Port20,Port21,Port22,Port23,Port24,Port25,Port26,Port27,Port28,Port29,Port30,Port31,Port32,Port33,Port34,Port35,Port36,Port37,Port38,Port39,Port40,Port41,Port42,Port43,Port44,Port45,Port46,Port47,Port48,Port49,Port50,Port51,Port52,Port53,Port54,Port55,Port56,Port57,Port58,Port59,Port60,Port61,Port62,Port63,Port64
0.044,-26.1547,-63.5976,-20.5243,-21.3549,-20.4764,-20.52,-21.5164,-20.8526,-23.2199,-21.4055,-19.2089,-22.9039,6.3641,2.8956,-0.75236,-5.0573,-20.4494,-13.0433,-17.903,-12.7475,-17.0352,-19.3985,-20.4619,-4.9781,-2.1728,-9.3077,-3.5591,-7.8551,-2.0675,-4.2494,-10.7441,17.6165,-7.5137,0.20265,-2.6471,-6.7122,-2.7829,-4.9272,-3.6384,-5.3734,-5.8613,-4.0101,-4.6317,-7.954,-3.7486,-3.3813,-2.8931,-3.6725,0.53619,0.033801,-4.7968,-5.7308,-1.4572,-5.4734,-7.3723,-4.5276,-0.72154,-1.7609,-0.10531,-1.8514,-4.4768,-1.0161,-2.9116,-3.2703
0.046,-25.8321,-64.1693,-21.6627,-21.4625,-20.413,-20.1412,-21.718,-20.9086,-22.74,-21.7952,-20.019,-22.4584,6.0013,2.9987,-1.1402,-5.0589,-20.311,-12.573,-17.8912,-13.1961,-16.5358,-19.1147,-20.7385,-4.794,-2.9439,-9.3799,-3.8875,-7.7497,-2.2446,-4.2629,-9.8047,17.5551,-7.57,-0.17183,-2.1782,-6.6381,-2.6542,-4.2594,-3.3156,-5.4555,-6.0095,-3.644,-5.2306,-8.914,-3.3324,-3.1566,-3.0174,-3.5988,0.84726,-0.37151,-4.9015,-4.8464,-1.9912,-4.9299,-6.854,-3.9692,-1.7166,-1.7565,-0.5231,-2.3556,-4.4824,-0.53147,-3.0274,-3.8034
0.048,-25.6689,-64.0879,-21.4747,-21.3454,-20.0724,-19.5686,-22.1943,-21.3561,-23.4552,-21.1226,-19.6949,-22.2353,4.9953,3.7246,-1.0863,-4.5526,-19.7259,-12.3724,-17.3197,-12.9583,-16.6188,-19.1835,-20.8788,-5.0933,-3.3507,-8.9875,-4.144,-7.6969,-2.1829,-3.9833,-10.0535,18.0748,-7.2584,-0.64315,-1.843,-6.4034,-2.6741,-5.003,-2.711,-5.7953,-5.225,-3.4584,-5.4963,-9.5642,-3.7795,-3.0934,-2.6515,-3.84,0.66624,-0.27267,-3.8432,-4.7343,-2.4852,-4.5603,-7.1566,-2.8241,-1.074,-2.3927,-0.28603,-2.9953,-4.4291,-1.0767,-2.8843,-4.0775
0.05,-25.2305,-63.7363,-20.0202,-21.1598,-19.8976,-19.521,-21.7095,-21.3328,-23.3464,-20.0531,-19.2218,-21.7157,5.6116,4.3754,-0.5061,-4.288,-20.4148,-12.1681,-17.1427,-11.9768,-16.4015,-19.0237,-19.8451,-5.2693,-3.0574,-8.1241,-4.0018,-7.1275,-2.1873,-3.9129,-10.591,18.7962,-7.0709,-1.0856,-2.3142,-6.7329,-2.8894,-5.1216,-3.2779,-6.3463,-4.4959,-3.1247,-4.4024,-9.114,-4.2971,-3.492,-3.2394,-3.7677,-0.0068579,-0.00030822,-4.1155,-3.7653,-3.0763,-4.9083,-6.9827,-3.7999,-0.52539,-2.1404,-0.72827,-2.7132,-4.7266,-1.3838,-2.6673,-3.4982
0.052,-25.0455,-62.7451,-20.9627,-21.0873,-19.2946,-19.5452,-21.8264,-21.1712,-22.2572,-20.488,-19.4053,-21.8505,5.9875,3.6855,0.6242,-5.1468,-20.7909,-12.7317,-17.601,-11.5646,-16.2038,-18.7379,-19.9576,-4.197,-2.8331,-8.3802,-3.3714,-6.2244,-2.1982,-3.6797,-10.1293,18.3163,-6.4506,-1.5913,-2.2162,-6.8036,-2.4032,-3.9384,-3.0547,-6.4212,-4.4975,-3.8071,-3.4149,-9.0065,-3.7129,-3.559,-2.9572,-3.6239,-0.15289,0.28798,-4.6622,-4.4108,-3.2436,-4.5044,-7.2916,-4.6001,-0.31646,-1.2689,-1.3624,-3.6498,-5.4387,-1.2718,-3.2942,-3.3857
0.054,-25.2786,-63.1406,-21.7109,-21.4369,-19.1454,-19.6622,-22.0458,-21.2489,-22.448,-20.4754,-19.3594,-22.1028,5.3176,2.8988,0.032517,-4.8163,-19.7763,-14.0059,-18.1196,-12.2546,-16.5863,-19.2759,-20.2771,-3.8825,-2.4348,-8.8352,-3.2286,-7.4667,-2.4696,-3.6131,-10.3134,18.4665,-6.993,-1.2632,-2.1917,-6.1592,-1.8605,-3.8135,-1.9706,-5.8949,-5.6235,-3.5475,-3.3176,-9.1486,-3.0684,-2.941,-2.7821,-4.3135,0.68449,0.49408,-4.5838,-5.7891,-2.7245,-4.4773,-7.6411,-4.2568,-0.53592,-1.7446,-1.0794,-3.227,-5.2416,-1.45,-3.2718,-4.1185
0.056,-24.7618,-63.9349,-20.9469,-21.2219,-19.3554,-20.2487,-22.0386,-21.4113,-23.3563,-19.7948,-19.4962,-22.2117,5.2227,3.4199,-0.43454,-4.5628,-19.865,-13.6253,-18.3651,-12.5759,-17.046,-19.2974,-19.9662,-5.2099,-3.2413,-8.5812,-3.5704,-8.2935,-2.6649,-3.3896,-10.3193,18.291,-7.4178,-0.95117,-2.3941,-6.4018,-2.1219,-4.5845,-1.4565,-5.7171,-5.5066,-3.4684,-4.3982,-10.2309,-3.5512,-3.0203,-3.223,-4.2965,0.95602,0.10202,-5.5485,-5.5092,-2.1624,-4.5476,-7.1733,-3.9949,-0.35029,-2.5496,-0.7068,-2.5439,-5.1924,-1.5451,-2.649,-3.8884
0.058,-24.9195,-64.0217,-21.2471,-20.8125,-18.993,-20.9442,-22.0754,-20.8954,-22.8389,-19.8851,-19.6942,-21.3703,5.2954,3.4542,-0.049058,-5.1735,-20.4697,-12.3496,-17.7394,-12.1266,-16.6303,-18.9607,-19.9025,-5.0983,-3.4415,-9.6316,-4.1384,-7.6299,-2.8384,-4.4773,-10.5232,17.5459,-7.5837,-1.08,-2.2826,-6.3851,-2.2736,-4.6997,-2.2058,-6.0393,-5.2753,-3.4601,-5.6761,-9.9872,-4.0506,-3.0603,-3.0385,-3.7544,0.10495,-0.017055,-5.1913,-5.0355,-2.0068,-4.9314,-7.3723,-4.0433,0.64549,-1.8726,-0.16161,-3.15,-5.4506,-1.8177,-2.1907,-3.7326
0.06,-25.3797,-64.4571,-20.7281,-20.7894,-18.7895,-20.8908,-22.0228,-21.7369,-22.9216,-20.4857,-19.2379,-21.8269,5.9017,3.1285,-0.60077,-5.5558,-20.2832,-13.1197,-17.6099,-12.1186,-16.6108,-19.0445,-20.27,-4.4339,-3.0993,-9.4843,-4.5008,-7.3882,-2.662,-4.6249,-10.4799,17.6356,-7.4986,-1.1728,-3.4386,-6.4854,-2.5533,-4.6465,-2.5246,-6.3695,-4.9995,-3.5899,-4.8412,-8.9347,-3.8128,-2.7987,-3.144,-3.4572,-0.054773,0.040788,-4.1177,-5.4781,-3.2084,-4.9761,-7.0669,-4.2617,-0.31721,-0.96412,0.39545,-2.9463,-5.4626,-1.9509,-1.8376,-3.9224
0.062,-25.7715,-63.9253,-20.6072,-19.6863,-18.9591,-20.3811,-21.8718,-21.5255,-23.6115,-20.5839,-18.4102,-22.3757,6.2868,4.0339,-0.02137,-4.6978,-19.9192,-13.5768,-17.4946,-12.1855,-16.8858,-18.4097,-20.1997,-3.8608,-2.9176,-7.9087,-4.2414,-7.1595,-2.0806,-3.4774,-9.7656,17.8035,-6.3337,-0.96478,-3.5699,-6.6668,-3.026,-4.6424,-2.2765,-6.9548,-4.4621,-3.4992,-4.1854,-8.9933,-3.9167,-2.3377,-2.9744,-3.8724,0.82292,-0.11877,-4.772,-5.8715,-3.357,-4.4661,-6.6563,-4.6855,-0.85305,-1.9903,0.00061644,-2.5337,-5.3279,-1.4113,-2.2363,-4.1256
0.064,-26.9577,-64.603,-20.6198,-19.6712,-19.1883,-20.267,-21.2458,-19.9778,-23.4948,-20.3953,-17.9394,-21.5399,6.8885,4.23,0.19099,-4.4796,-21.0962,-12.6972,-16.9745,-11.8845,-16.3394,-18.6218,-19.4439,-3.797,-2.8061,-8.4074,-3.896,-7.0882,-2.0574,-3.3072,-9.8289,18.0051,-6.6547,-0.78396,-2.5981,-6.8967,-2.9728,-5.2401,-2.9711,-6.9835,-4.7132,-2.935,-4.018,-9.1941,-4.4089,-2.4548,-2.6195,-4.2375,0.90735,-0.24822,-5.5522,-5.7441,-2.9739,-4.3081,-7.2574,-4.7532,-1.0282,-2.2803,-0.22752,-2.4355,-5.0472,-1.2324,-2.3711,-4.1731
0.066,-26.7307,-65.0783,-20.8245,-21.108,-19.2856,-20.1229,-21.1735,-20.7788,-23.4461,-20.6932,-18.599,-22.2077,6.7538,3.8082,-0.027534,-5.5526,-21.9047,-12.6266,-17.2662,-12.1215,-16.2716,-19.2838,-19.363,-4.7665,-3.1987,-8.6658,-3.5896,-7.1637,-2.5364,-3.5988,-10.2972,18.4742,-7.5404,-0.74235,-2.3751,-6.4185,-2.7846,-5.557,-2.2435,-6.2762,-4.6276,-4.547,-2.8366,-9.3395,-4.0728,-2.7695,-2.6414,-3.9742,0.57574,0.27822,-5.5068,-4.8831,-2.4438,-4.0654,-6.5729,-4.6718,-0.5998,-1.7528,0.26656,-2.8283,-4.7869,-0.40256,-2.1071,-3.1959
0.068,-26.7206,-64.0225,-21.6398,-20.4915,-20.0122,-20.2977,-21.0835,-21.0244,-23.2072,-21.3508,-19.5444,-21.9483,5.336,3.6339,-0.1314,-5.8807,-20.9909,-12.7317,-17.9314,-13.0245,-16.3229,-19.1978,-20.0608,-5.1121,-2.7756,-9.149,-3.7062,-7.1388,-2.8144,-4.2097,-10.3672,18.465,-7.1416,-1.2721,-2.7792,-6.2069,-2.3166,-5.0166,-2.4853,-5.8048,-4.1329,-5.4183,-3.4965,-9.6105,-3.8501,-2.7364,-3.4098,-3.6209,0.40537,0.82552,-4.7537,-4.8354,-1.3133,-4.2355,-6.3864,-4.8378,0.40051,-1.6403,0.37474,-3.0723,-4.3884,-0.53782,-2.4553,-2.5501
0.07,-27.393,-64.4181,-21.4651,-20.8388,-20.7011,-20.9201,-20.7492,-21.1246,-23.0729,-21.3223,-19.5489,-21.4468,5.5473,3.1792,-0.2945,-5.1719,-20.3223,-13.2946,-18.5154,-13.2819,-16.4744,-19.3734,-20.8151,-4.9201,-2.6428,-9.6187,-4.2293,-7.255,-2.7767,-3.9189,-10.1345,18.7103,-7.301,-1.4409,-2.6479,-6.5649,-2.5597,-4.4998,-2.6194,-6.0042,-4.5181,-4.6044,-4.6696,-9.2296,-4.1569,-3.0241,-3.2511,-3.4823,0.29281,-0.56784,-4.0752,-5.5072,-1.1632,-4.3352,-6.8271,-4.4631,-0.4059,-2.5237,-0.48755,-2.6106,-4.1589,-1.6219,-2.3943,-2.4793
